Entity,Code,Year,Year,Poultry (kilograms per year),Beef (kilograms per year),Pork (kilograms per year)
United States,USA,1960,15.5128464,28.7123736,26.8072872
United States,USA,1965,19.958047999999998,33.883322400000004,23.359988
United States,USA,1966,19.8219704,35.4255352,22.815677599999997
United States,USA,1967,20.5477176,36.1966416,24.94756
United States,USA,1968,20.3662808,37.194544,25.4918704
United States,USA,1969,21.2281056,37.42134,24.6300456
United States,USA,1970,21.8631344,38.2831648,25.1289968
United States,USA,1971,21.999212,38.0563688,27.4876752
United States,USA,1972,22.8610368,38.691397599999995,24.811482400000003
United States,USA,1973,21.8631344,36.514156,22.0899304
United States,USA,1974,21.9538528,38.827475199999995,23.904298400000002
United States,USA,1975,21.318824,40.0068144,19.459096799999998
United States,USA,1976,23.087832799999997,42.6830072,20.456999200000002
United States,USA,1977,23.314628799999998,41.503668,21.182746400000003
United States,USA,1978,24.2218128,39.507863199999996,21.092028
United States,USA,1979,25.8093848,35.3348168,24.131094400000002
United States,USA,1980,26.1268992,34.654428800000005,25.7640256
United States,USA,1981,26.898005599999998,35.0173024,24.584686400000002
United States,USA,1982,26.988724,34.881224800000005,22.0445712
United States,USA,1983,27.215519999999998,35.606972,23.269269599999998
United States,USA,1984,28.0773448,35.5162536,23.133192
United States,USA,1985,29.075247199999996,35.833768,23.359988
United States,USA,1986,29.937072,35.6976904,22.0445712
United States,USA,1987,32.341109599999996,33.429730400000004,22.1352896
United States,USA,1988,32.8400608,32.885419999999996,23.6321432
United States,USA,1989,33.747244800000004,31.252488800000002,23.359988
United States,USA,1990,35.4255352,30.61746,22.4074448
United States,USA,1991,36.6048744,30.1185088,22.588881599999997
United States,USA,1992,38.1924464,29.8917128,23.722861599999998
United States,USA,1993,39.235708,29.211324800000003,23.4053472
United States,USA,1994,39.598581599999996,29.982431199999997,23.6321432
United States,USA,1995,39.235708,30.1185088,23.359988
United States,USA,1996,39.825377599999996,30.390664,21.8177752
United States,USA,1997,40.188251199999996,29.710276,21.5909792
United States,USA,1998,40.596484,30.163868,23.269269599999998
United States,USA,1999,42.5922888,30.526741599999998,23.813579999999998
United States,USA,2000,42.9551624,30.61746,23.042473599999997
United States,USA,2001,42.9098032,29.937072,22.6796
United States,USA,2002,44.7695304,30.61746,23.269269599999998
United States,USA,2003,45.132404,29.3927616,23.4053472
United States,USA,2004,46.084947199999995,29.8917128,23.133192
United States,USA,2005,46.765335199999996,29.664916800000004,22.4981632
United States,USA,2006,47.082849599999996,29.8009944,22.226008
United States,USA,2007,46.719976,29.48348,22.815677599999997
United States,USA,2008,45.9942288,28.1680632,22.1806488
United States,USA,2009,43.9530648,27.5783936,22.4981632
United States,USA,2010,44.8148896,26.898005599999998,21.4095424
United States,USA,2011,45.0416856,25.8093848,20.456999200000002
United States,USA,2012,43.8623464,25.9001032,20.5477176
United States,USA,2013,44.5427344,25.401152,21.0013096
United States,USA,2014,45.177763199999994,24.4486088,20.5477176
United States,USA,2015,47.717878400000004,24.4032496,22.3167264
United States,USA,2016,48.8064992,25.627948,22.7249592
United States,USA,2017,49.214732,25.8093848,22.7249592
United States,USA,2018,49.7590424,25.9001032,22.9517552
