Entity,Code,Year,Year,Incidence of tuberculosis (new infections),Prevalence of active and latent tuberculosis (people),Prevalence of active tuberculosis (people),Prevalence of latent tuberculosis (people)
World,OWID_WRL,1990,8540962.074,1394199342,8016717.58,1386182625
World,OWID_WRL,1991,8530311.753,1415768053,7980379.27,1407787674
World,OWID_WRL,1992,8545010.861,1438950885,7967385.71,1430983500
World,OWID_WRL,1993,8582255.486,1462572108,7975021.2,1454597087
World,OWID_WRL,1994,8643118.783,1486622477,8002581,1478619896
World,OWID_WRL,1995,8738155.736,1510553692,8060777.67,1502492914
World,OWID_WRL,1996,8764838.258,1535631639,8172497.43,1527459142
World,OWID_WRL,1997,8805789.691,1559950216,8296000.39,1551654215
World,OWID_WRL,1998,8865951.144,1583929416,8434919.8,1575494496
World,OWID_WRL,1999,8954183.576,1608387439,8597909.41,1599789530
World,OWID_WRL,2000,9085831.213,1634012143,8798969.83,1625213173
World,OWID_WRL,2001,9024396.576,1643576403,8746812.34,1634829591
World,OWID_WRL,2002,8984381.232,1653583675,8715843.44,1644867831
World,OWID_WRL,2003,8964656.809,1664487424,8704209.64,1655783214
World,OWID_WRL,2004,8959609.376,1675380329,8707118.08,1666673211
World,OWID_WRL,2005,8971608.803,1686543807,8727991.14,1677815816
World,OWID_WRL,2006,8913398.996,1704562368,8806670.78,1695755697
World,OWID_WRL,2007,8865909.686,1723405698,8895302.53,1714510396
World,OWID_WRL,2008,8835910.652,1743192962,9004076.54,1734188886
World,OWID_WRL,2009,8817218.218,1763128348,9124274.21,1754004074
World,OWID_WRL,2010,8813138.045,1783012419,9259702.23,1773752717
World,OWID_WRL,2011,8823360.669,1805226272,9252002.61,1795974270
World,OWID_WRL,2012,8845183.201,1827773987,9255622.74,1818518364
World,OWID_WRL,2013,8874885.269,1850192718,9266759.12,1840925959
World,OWID_WRL,2014,8914215.567,1872777572,9291155.62,1863486416
World,OWID_WRL,2015,8963718.75,1896061759,9326951.55,1886734808
World,OWID_WRL,2016,9019295.634,1918597038,9367856.26,1909229182
