Entity,Code,Year,Year,Coal (%),Crude oil (%),Hydropower (%),Natural gas (%),Nuclear (%),Other renewables (%),Solar (%),Traditional biofuels (%),Wind (%)
World,OWID_WRL,1800,1.719903072,0,0,0,0,0,0,98.28009693,0
World,OWID_WRL,1810,2.143524511,0,0,0,0,0,0,97.85647549,0
World,OWID_WRL,1820,2.439026294,0,0,0,0,0,0,97.56097371,0
World,OWID_WRL,1830,3.966600125,0,0,0,0,0,0,96.03339988,0
World,OWID_WRL,1840,4.870627756,0,0,0,0,0,0,95.12937224,0
World,OWID_WRL,1850,7.308383316,0,0,0,0,0,0,92.69161668,0
World,OWID_WRL,1860,13.25469345,0,0,0,0,0,0,86.74530655,0
World,OWID_WRL,1870,19.10767482,0.064662182,0,0,0,0,0,80.827663,0
World,OWID_WRL,1880,26.69975296,0.350160695,0,0,0,0,0,72.95008634,0
World,OWID_WRL,1890,36.17411248,0.833985302,0.130310099,0.312744488,0,0,0,62.54884763,0
World,OWID_WRL,1900,47.33702561,1.492195279,0.137740992,0.52800756,0,0,0,50.50503056,0
World,OWID_WRL,1910,55.42513385,2.543579634,0.213447071,0.907150779,0,0,0,40.91068866,0
World,OWID_WRL,1920,54.73946351,4.948200091,0.355651597,1.298902524,0,0,0,38.65778228,0
World,OWID_WRL,1930,51.04328639,8.850303703,0.658170793,3.038790987,0,0,0,36.40944813,0
World,OWID_WRL,1940,51.43034646,11.7755888,0.850801023,3.884094734,0,0,0,32.05916898,0
World,OWID_WRL,1950,45.05462777,19.46375808,1.191657705,7.47765808,0,0,0,26.81229836,0
World,OWID_WRL,1960,38.04408055,27.34054718,1.697234112,11.01834317,0,0,0,21.89979499,0
World,OWID_WRL,1965,31.89627343,35.65371165,1.816327177,12.45357853,0.050922976,0.035516549,0,18.09366969,0
World,OWID_WRL,1966,30.87058731,36.74948949,1.864266031,12.98878208,0.065355663,0.037437083,0,17.42408235,0
World,OWID_WRL,1967,29.42108356,38.13317499,1.847597166,13.50583949,0.077634932,0.036588883,0,16.97808098,0
World,OWID_WRL,1968,28.40104927,39.37072427,1.843880549,14.00931529,0.091445309,0.038512087,0,16.24507323,0
World,OWID_WRL,1969,27.67748322,40.35819782,1.846332892,14.53387898,0.104351957,0.038257589,0,15.44149755,0
World,OWID_WRL,1970,26.64258855,41.60613449,1.833743387,15.01018555,0.122409722,0.04011265,0,14.74482565,0
World,OWID_WRL,1971,25.57700318,42.55093213,1.841118299,15.5078633,0.165787734,0.042016595,0,14.31527875,0
