Entity,Code,Year,Oil (terawatt-hours)
Belarus,BLR,2000,-1.7935825076800143
Belarus,BLR,2001,-2.3063613842899855
Belarus,BLR,2002,3.522315553859997
Belarus,BLR,2003,1.939614998099998
Belarus,BLR,2004,-0.15534444533999192
Belarus,BLR,2005,-6.470918334749996
Belarus,BLR,2006,14.730732787269986
Belarus,BLR,2007,-8.880102502880007
Belarus,BLR,2008,-0.694045277759983
Belarus,BLR,2009,14.767603887989992
Belarus,BLR,2010,-20.720750273120004
Belarus,BLR,2011,11.767339716700022
Belarus,BLR,2012,22.138133914399987
Belarus,BLR,2013,-37.72435085878
Belarus,BLR,2014,11.30515555014999
Belarus,BLR,2015,-13.973615274829996
Belarus,BLR,2016,-1.3555191588399964
Belarus,BLR,2017,-1.4485773132699933
Belarus,BLR,2018,0.845445769129995
Belgium,BEL,1966,3.7955574960000433
Belgium,BEL,1967,19.77132447699998
Belgium,BEL,1968,34.12757360189997
Belgium,BEL,1969,37.847744158599994
Belgium,BEL,1970,25.808689495500005
Belgium,BEL,1971,7.690792233000025
Belgium,BEL,1972,25.966033626299975
Belgium,BEL,1973,17.161824386400042
Belgium,BEL,1974,-42.95028361320004
Belgium,BEL,1975,-16.194285260699985
Belgium,BEL,1976,12.99275164650004
Belgium,BEL,1977,-5.172750811299977
Belgium,BEL,1978,20.740790809999964
Belgium,BEL,1979,-2.0331733472000337
Belgium,BEL,1980,-24.84466774699996
Belgium,BEL,1981,-25.291726691500003
Belgium,BEL,1982,-14.756060263999984
Belgium,BEL,1983,-24.369387211900033
Belgium,BEL,1984,-7.743425309900033
Belgium,BEL,1985,3.4667967018000354
Belgium,BEL,1986,30.46533556419999
Belgium,BEL,1987,1.9041868779999618
Belgium,BEL,1988,8.378693358500016
Belgium,BEL,1989,-4.92154002009994
Belgium,BEL,1990,17.456293544099992
Belgium,BEL,1991,20.30283687619999
Belgium,BEL,1992,5.048088492399984
Belgium,BEL,1993,-5.043397415599998
Belgium,BEL,1994,28.750310287299953
Belgium,BEL,1995,-3.438285524199955
Belgium,BEL,1996,28.095788773700008
Belgium,BEL,1997,8.186509469300006
Belgium,BEL,1998,5.477678246499977
Belgium,BEL,1999,-12.768554088899975
Belgium,BEL,2000,9.17568376769998
Belgium,BEL,2001,5.784305987700009
Belgium,BEL,2002,1.952217382400022
Belgium,BEL,2003,20.756288017600014
Belgium,BEL,2004,4.493120825499943
Belgium,BEL,2005,0.7158053333999419
Belgium,BEL,2006,-0.514745311899901
Belgium,BEL,2007,4.584767784099995
Belgium,BEL,2008,19.352175904299997
Belgium,BEL,2009,-40.10736814329999
Belgium,BEL,2010,15.895073854200007
Belgium,BEL,2011,-26.886946104900062
Belgium,BEL,2012,-11.207418949099974
Belgium,BEL,2013,9.343625968599952
Belgium,BEL,2014,-3.640108008499908
Belgium,BEL,2015,10.943570650999959
Belgium,BEL,2016,8.493799306399978
Belgium,BEL,2017,0.8513083242000334
Belgium,BEL,2018,3.975613272299995
Brazil,BRA,1966,16.067023055299984
Brazil,BRA,1967,6.194134511000016
Brazil,BRA,1968,40.204422470400004
Brazil,BRA,1969,23.37155577409999
Brazil,BRA,1970,35.79307043040001
Brazil,BRA,1971,30.811417847799987
Brazil,BRA,1972,50.233642172500026
Brazil,BRA,1973,86.84449093929999
Brazil,BRA,1974,35.769084369500035
Brazil,BRA,1975,16.03175961599993
Brazil,BRA,1976,42.36185992530011
Brazil,BRA,1977,15.674721639799941
Brazil,BRA,1978,55.71839704139995
Brazil,BRA,1979,36.20660496950006
Brazil,BRA,1980,-19.829660789599984
Brazil,BRA,1981,-30.20777246700004
Brazil,BRA,1982,15.367973528100038
Brazil,BRA,1983,-22.321953972800088
Brazil,BRA,1984,16.02177258610004
Brazil,BRA,1985,17.92611972550003
Brazil,BRA,1986,77.94708655520003
Brazil,BRA,1987,20.262095823199957
Brazil,BRA,1988,15.814924429899975
Brazil,BRA,1989,10.873813213200037
Brazil,BRA,1990,-16.202306006500066
Brazil,BRA,1991,10.635527538800034
Brazil,BRA,1992,52.76452706839996
Brazil,BRA,1993,33.17238239610026
Brazil,BRA,1994,57.3976797229999
Brazil,BRA,1995,38.96862204310003
Brazil,BRA,1996,58.61231296879998
Brazil,BRA,1997,66.1947194167999
Brazil,BRA,1998,40.606233155400105
Brazil,BRA,1999,15.963747492299944
Brazil,BRA,2000,-27.49641299850009
Brazil,BRA,2001,13.336755649100041
Brazil,BRA,2002,-12.859097942000062
Brazil,BRA,2003,-34.04518214619998
Brazil,BRA,2004,41.313964128700036
Brazil,BRA,2005,27.938664333599945
Brazil,BRA,2006,14.725312637400066
Brazil,BRA,2007,72.47394819549982
Brazil,BRA,2008,85.46377024499998
Brazil,BRA,2009,3.0907725180002217
Brazil,BRA,2010,115.114470364
