Entity,Code,Year,Final energy (MJ/$),Primary energy (MJ/$),Agriculture (MJ/$),Industry (MJ/$),Services (MJ/$)
Cameroon,CMR,2009,4.88416526613694,5.88368650803503,0.0167203155185569,1.61408581328882,1.05354242113165
Cameroon,CMR,2010,4.77610262730932,5.73679699279546,0.0185582485229155,1.58362739450095,1.02652677825482
Cameroon,CMR,2011,4.70064634890212,5.37265328451491,0.0200942232056669,1.58085088495103,1.00665559524104
Cameroon,CMR,2012,4.6213994013406,5.28272395108331,0.0211211282847579,1.49702435115374,0.995009648028969
Canada,CAN,1990,6.96785674316494,10.0975544996302,7.72971867611709,10.5774079638306,1.90080306157725
Canada,CAN,1991,7.0304677492572,10.2953838948935,8.2807748379182,10.8090769133079,1.91222578278862
Canada,CAN,1992,7.09163082352743,10.4616524884198,9.36009666134043,10.8398638915139,1.90633261240823
Canada,CAN,1993,7.04043788688716,10.5313138677242,9.12743980899207,10.5992818888923,1.9387540051826
Canada,CAN,1994,6.98734877131642,10.4272580063966,9.00585361678654,10.6785560129478,1.86709739564444
Canada,CAN,1995,6.93947837236283,10.2686444066531,9.23259921898613,10.6326764296501,1.89130717809576
Canada,CAN,1996,7.05584050861931,10.3318388428538,9.78425213081947,10.8211033014921,1.90197647568915
Canada,CAN,1997,6.83091774671869,10.0267309525781,10.4683753308196,10.4553509879088,1.89190197444072
Canada,CAN,1998,6.41484829258972,9.55593655184838,9.49578263885078,10.1476845403366,1.73193824533218
Canada,CAN,1999,6.29845452583269,9.38060709511161,9.0353599450025,10.0925148451866,1.71441914837957
Canada,CAN,2000,6.18308960536827,9.1846648810288,9.3290434051979,9.68156368632342,1.7973809037755
Canada,CAN,2001,5.86460931487967,8.90111643731687,9.36670296974382,9.55678567218985,1.70813983300006
Canada,CAN,2002,5.86453878820844,8.67732376662602,9.00275439177176,9.81835438629847,1.73693373706959
Canada,CAN,2003,5.92078025241736,8.98088465052986,8.41028240917854,10.1711545440958,1.7417732747685
Canada,CAN,2004,5.80390787213309,8.89375799898117,7.71359763764173,9.86114924254872,1.66978771533218
Canada,CAN,2005,5.76539171019917,8.72106191256169,8.21350707606424,9.82527909755666,1.54515406608861
Canada,CAN,2006,5.47174070524528,8.5420603129674,8.4078789861302,9.61862932003094,1.38665892980077
Canada,CAN,2007,5.64957981663849,8.17337286150288,9.24213623721484,10.0013880226972,1.3930456229338
Canada,CAN,2008,5.54801550607952,8.04075008095858,8.57407462626193,9.83779039423076,1.39423355446575
Canada,CAN,2009,5.42193302699304,7.79148680406045,7.90670574158141,10.3789601006397,1.32570145135292
Canada,CAN,2010,5.33006573721037,7.59994901735926,8.81792801483319,9.94485802181521,1.26631374815148
Canada,CAN,2011,5.38416286679384,7.46207628223525,9.62502854483261,9.53584198919763,1.2961267695459
Canada,CAN,2012,5.27006055522702,7.2825404019353,9.42709511562899,9.52291952595945,1.23542450049115
Cape Verde,CPV,1990,2.73965397111245,4.83941153530446,,0.46576005379734,0.0133614320386799
Cape Verde,CPV,1991,2.67917522869993,5.02725781070786,,0.490690524258925,0.0231220005353902
Cape Verde,CPV,1992,2.51684665279494,4.81681158996254,,0.459884479955706,0.0279613409048117
Cape Verde,CPV,1993,2.32801537525531,4.63123877641821,,1.67049708641849,0.0327581797076187
Cape Verde,CPV,1994,2.07118853935573,4.12853857244689,,1.43677775623951,0.0333376176032518
Cape Verde,CPV,1995,1.89888095492202,3.75377043042099,,1.71842467690909,0.0307179616943719
Cape Verde,CPV,1996,1.94917067570521,3.79316931423044,,2.15587598299163,0.027094981805303
Cape Verde,CPV,1997,1.79043452815469,3.53598561443767,,2.14197902993351,0.0235371463383756
Cape Verde,CPV,1998,1.73287630213991,3.32425294847817,,2.06891956450328,0.0209410690504788
Cape Verde,CPV,1999,1.72971624021091,3.28507246421047,,2.05905484837608,0.0194341830413213
Cape Verde,CPV,2000,1.59043554329813,3.09255431837024,,1.93397572498606,0.0168377313987208
Cape Verde,CPV,2001,1.62988712531881,3.3071910773578,,2.1410976034877,0.0182312596497196
Cape Verde,CPV,2002,1.59681259233153,3.47284265680611,,2.02259950016526,0.0120645658118138
Cape Verde,CPV,2003,1.83630901608673,3.11496859343285,,1.87520296520219,0.016857762536664
Cape Verde,CPV,2004,1.71844985809371,2.9531244905745,,1.76320624020406,0.0176259407016188
Cape Verde,CPV,2005,1.72183187945433,2.978070413938,,1.93489969455613,0.0140734529531854
Cape Verde,CPV,2006,1.61981296397041,2.88753389366956,,1.78823461050522,0.015001339420114
Cape Verde,CPV,2007,1.39724007906143,2.95068965500558,,1.69763859150226,0.0481767133154076
Cape Verde,CPV,2008,1.4058201898936,2.36444036723207,,1.83217004811684,0.0475018596087311
Cape Verde,CPV,2009,1.42943097730112,2.52133588469792,,1.76632124218898,0.0520799313322099
Cape Verde,CPV,2010,1.38441671461755,2.79427239329522,,1.98937389388917,0.0557604577571429
Cape Verde,CPV,2011,1.81623135320402,3.27938375283168,,4.43946020861634,0.0565497188759531
Cape Verde,CPV,2012,1.92828963316793,3.49064038513466,,5.41921529025106,0.0731957316643851
Caucasian and Central Asia,,1990,14.3402418073306,18.7263234725267,3.96830925381622,9.77252156058315,2.08391972690243
Caucasian and Central Asia,,1991,15.7923350700412,20.3700412991781,5.0383150313098,9.99347879985186,2.25159515642283
Caucasian and Central Asia,,1992,16.5161455528684,21.4598831771644,4.58486017844812,11.4356592028658,1.06687841704626
Caucasian and Central Asia,,1993,15.8524465682044,21.0350863063792,4.45053612826849,11.6084877533155,1.48510021779795
Caucasian and Central Asia,,1994,15.9339156288534,22.6610410787005,4.56309833405301,12.9066137171504,2.66510514110027
Caucasian and Central Asia,,1995,16.1774828764034,22.2699615143027,5.80442226101295,16.3235184830899,3.97003816393413
Caucasian and Central Asia,,1996,14.6973958997726,20.71235745536,7.32621813445003,14.3009232624344,2.86511384096801
Caucasian and Central Asia,,1997,13.5763910698524,19.3788204166476,6.31467449551015,12.94137165052,3.9282669955605
Caucasian and Central Asia,,1998,14.7956469345132,20.3081535129179,6.4789154958117,14.3472776770047,3.87186117196339
Caucasian and Central Asia,,1999,13.8620287908779,19.4263764513314,5.63805084290478,13.054754694318,4.19367562969558
Caucasian and Central Asia,,2000,11.6437382152451,17.9151910718653,5.22960441758579,12.5372997200381,3.13890721085339
Caucasian and Central Asia,,2001,10.5937251516991,16.1918323523611,4.74579763686256,12.3206731305869,2.83239003389445
Caucasian and Central Asia,,2002,10.0650504105263,16.2902307457372,4.72211361172873,12.3149563510822,2.69601819421796
Caucasian and Central Asia,,2003,9.79474394280027,15.6235168063009,4.8860238482199,12.5368389845299,2.68709643260525
Caucasian and Central Asia,,2004,9.23197668406723,15.3367746417266,4.55406252798645,12.7412105650364,2.51386794290072
Caucasian and Central Asia,,2005,8.84076763749213,13.7599082307785,3.60452391100983,12.3689156662993,2.34006031376288
Caucasian and Central Asia,,2006,8.18247013968696,13.7929636231436,3.562066454958,10.6910805493896,2.22901911577078
Caucasian and Central Asia,,2007,8.38646916054047,13.3567772798588,3.36550708827031,11.0589732574564,2.45483544013688
Caucasian and Central Asia,,2008,8.52073999933403,13.1772720179271,3.53455398955295,13.5040641972023,3.67050291086434
Caucasian and Central Asia,,2009,7.07734097047272,11.433542660465,3.16245222739767,12.009842299913,2.66192326018278
Caucasian and Central Asia,,2010,6.9257123890758,11.2289450362385,2.92224448803999,12.747656815985,2.68093999436981
Caucasian and Central Asia,,2011,7.09901188256385,11.4726843317277,2.64308370148445,12.7588416055986,2.70130409401582
Caucasian and Central Asia,,2012,6.76562315823518,10.8175518337852,2.61529179984232,11.9428603539425,2.28471815450114
Cayman Islands,CYM,1990,1.45850688465393,3.1286741830709,,2.54928376991056,0.00571575361241842
Cayman Islands,CYM,1991,1.59916014223903,3.31922283635893,,2.54556413039629,0.00556496466001186
Cayman Islands,CYM,1992,1.66480809025629,3.62455180605949,,2.49401552507415,0.00539894879351293
Cayman Islands,CYM,1993,1.64777640166476,3.70061416432374,,2.65970917317948,0.00515227799058473
Cayman Islands,CYM,1994,1.58703108288275,3.82600043532601,,2.87959926031421,0.00733917443479092
Cayman Islands,CYM,1995,1.47448208605289,3.67883896769782,,3.35969586975839,0.00700275303936982
Cayman Islands,CYM,1996,1.43053108564503,3.74250277574374,,3.32092247810431,0.00666941242738023
Cayman Islands,CYM,1997,1.41321448797213,3.73771359665206,,3.43310678065023,0.0063224510714426
Cayman Islands,CYM,1998,1.18368918435884,3.02521848344349,,2.81086357789034,0.00485289340743555
Cayman Islands,CYM,1999,1.15634292621514,2.92341400879236,,2.87579790422628,0.00469297182321992
Cayman Islands,CYM,2000,1.19414664814473,3.12985723488903,,2.99890246539802,0.00464993755776139
Cayman Islands,CYM,2001,1.21822346644731,3.14600853529433,,3.13781938098973,0.00616312405704282
Cayman Islands,CYM,2002,1.2213682519373,3.19835003165891,,3.18596445264338,0.00605383235454564
Cayman Islands,CYM,2003,1.28976978463315,3.21865505796013,,3.19949645421908,0.00743957285613317
Cayman Islands,CYM,2004,1.27762382857225,3.03678537718602,,2.81716344360962,0.00734983780263576
Cayman Islands,CYM,2005,1.30657029889437,2.96456199534219,,3.20095332937125,0.00688820513453566
Cayman Islands,CYM,2006,1.32913730787735,2.95234271504285,,3.1366743899151,0.00800983617586699
Cayman Islands,CYM,2007,1.51717975391101,3.36070017407221,,3.95894518262422,0.00760215273527654
Cayman Islands,CYM,2008,1.59615261850545,3.43164409453627,,3.958944302272,0.00764301200291902
Cayman Islands,CYM,2009,1.64125243194652,3.56005808907356,,4.48351205109083,0.00834957764306173
Cayman Islands,CYM,2010,1.65223703521445,3.67931700479278,,5.03206049532183,0.00713843512343769
Cayman Islands,CYM,2011,1.68918982405807,3.74373961953382,,5.17734596465329,0.008501778561148
Cayman Islands,CYM,2012,1.73238029548283,3.83774810444923,,5.05630943745816,0.00842760420420227
Central African Republic,CAF,1990,13.1802433577625,13.834497444204,,0.254033882579961,0.00855748364885358
Central African Republic,CAF,1991,13.2207394995247,13.9097535578301,,0.279913516041384,0.00914034486045882
Central African Republic,CAF,1992,14.9723276643398,15.7316384152331,,0.306965047594044,0.0109650135380934
Central African Republic,CAF,1993,14.9839502591897,15.7033292647931,,0.303393215413392,0.0116362284225122
Central African Republic,CAF,1994,13.2783403854478,14.0282659861589,,0.2874383609907,0.0110366688705526
Central African Republic,CAF,1995,12.4096173974711,13.0875783892897,,0.276915564363007,0.00973283935707945
Central African Republic,CAF,1996,11.0084181435883,12.5061612469455,,0.31289894415245,0.0116974496729983
Central African Republic,CAF,1997,10.7117784934007,12.2996765895018,,0.319284629112861,0.0108664496559233
Central African Republic,CAF,1998,10.5606939114359,11.7645799691918,,0.324412433627803,0.0101494255605913
Central African Republic,CAF,1999,8.01272067407332,8.85215350779049,,0.30100433857867,0.00994435873747688
Central African Republic,CAF,2000,8.23415089612854,9.0935633261324,,0.309698290830339,0.0110151177731266
Central African Republic,CAF,2001,7.90069856419136,8.5569822936104,,0.288888357376356,0.0167430057686785
Central African Republic,CAF,2002,7.62494339986453,8.25832110063552,,0.292928323467092,0.0156493317678514
Central African Republic,CAF,2003,8.07485877271018,8.66700422805586,,0.338566560092882,0.0170950145351751
Central African Republic,CAF,2004,7.62985904941269,8.08885228372016,,0.362628701609658,0.0161740675641867
Central African Republic,CAF,2005,7.56893183981735,8.02766201341383,,0.343768064968328,0.0203569677594884
Central African Republic,CAF,2006,7.11048045136024,7.53812618049498,,0.326502174968881,0.0195050479561043
Central African Republic,CAF,2007,5.34371745387012,8.45723664781699,,0.303917355278052,0.0175861180821875
Central African Republic,CAF,2008,5.13733504991989,8.18834227111076,,0.295166895939984,0.0165801939059856
Central African Republic,CAF,2009,4.71717045647215,7.51756922682701,,0.291504050812082,0.0150058316732034
Central African Republic,CAF,2010,4.4293472667657,7.2197907307591,,0.323058385516203,0.0175959850160556
Central African Republic,CAF,2011,4.34078244609558,7.10474304703217,,0.331653120609562,0.018390280701464
Central African Republic,CAF,2012,4.01016971526737,7.15922956078815,,0.327937297706618,0.0196667727350194
Chad,TCD,1990,1.40696412271112,7.87015327086172,,,
Chad,TCD,1991,1.38243260690023,7.19866958693599,,,
Chad,TCD,1992,1.3108220660935,6.89864036730414,,,
Chad,TCD,1993,1.62168475342153,8.53775929447096,,,
Chad,TCD,1994,1.51273309099291,7.9269529400005,,,
Chad,TCD,1995,1.52900017613776,7.97445215777625,,,
Chad,TCD,1996,6.68974352985573,7.99535769593272,,,
Chad,TCD,1997,6.48633536024076,7.74141045831285,,,
Chad,TCD,1998,6.29730512892611,7.42636769909037,,,
Chad,TCD,1999,6.52629915036226,7.68771702682138,,,
Chad,TCD,2000,7.86020812457011,8.04186911250956,,,
Chad,TCD,2001,7.17780779604966,7.34008392340302,,,
Chad,TCD,2002,6.746864071218,6.89637573227655,,,
Chad,TCD,2003,6.2586964536388,6.38917364987465,,,
Chad,TCD,2004,4.76758331791501,4.86799255539057,,,
Chad,TCD,2005,3.08953086809203,4.25170993677171,,2.3718461757851,0.00433389347733478
Chad,TCD,2006,3.11458537372311,4.29852934479749,,2.20877033099256,0.00438798943895911
Chad,TCD,2007,3.09945340095527,4.27324449853522,,2.3745106727345,0.00408039114693132
Chad,TCD,2008,3.07801079316341,4.25664302583749,,2.48599716004634,0.00414548776878856
Chad,TCD,2009,2.97243858165279,4.14937706884511,,2.04021338587049,0.00464520229851104
Chad,TCD,2010,2.66343503544714,3.73034783774073,,1.83677913267496,0.00454138980510971
Chad,TCD,2011,2.69797537421285,3.79736552927324,,1.68419594072759,0.00480208418020306
Chad,TCD,2012,2.5218128583664,3.56338075785825,,1.62247753131967,0.00503896389864026
Chile,CHL,1990,3.50709638605118,4.82541505262001,0.959563605099752,3.09277198477812,0.37044911307495
Chile,CHL,1991,3.50055856809295,4.56993014940128,1.39217639734021,3.18785338379358,0.359499180401591
Chile,CHL,1992,3.44497839183889,4.40144131380778,1.2355210580557,3.3251618722329,0.34755521822501
Chile,CHL,1993,3.33119011193738,4.21631751116073,1.26846336417156,2.97746165163797,0.33724335103395
Chile,CHL,1994,3.30022593897178,4.28843781263448,1.27845650668826,2.89062995944321,0.339257561041516
Chile,CHL,1995,3.24178900490428,4.16543388721578,0.931839361747421,2.98192849865012,0.322859316406712
Chile,CHL,1996,3.23986816525021,4.2953536747764,1.62302761510374,3.08704952375912,0.310900125637353
Chile,CHL,1997,3.36375413192946,4.51173057234554,1.81731697875817,3.2810131618906,0.278061100070104
Chile,CHL,1998,3.20616225387047,4.5255187175407,1.10043177788436,3.24213556844166,0.230053036144484
Chile,CHL,1999,3.33297954718262,4.84520375555043,1.00559138742391,3.35009633310246,0.247680971011392
Chile,CHL,2000,3.33203910640411,4.66265712325483,1.02834667356206,4.20906795980102,0.327607049208399
Chile,CHL,2001,3.22853698113317,4.42728294983385,0.860669273951422,4.20391912687625,0.329407101299552
Chile,CHL,2002,3.19311271705277,4.48605967569748,1.03199229415415,4.36751130094277,0.344070454338258
Chile,CHL,2003,3.06937448865343,4.36017450170891,0.776146875769762,3.16090445785216,0.329309848978263
Chile,CHL,2004,3.02842748997809,4.37887808903335,1.05144651574431,3.21742607852499,0.35784072384775
Chile,CHL,2005,2.92496519835945,4.27548294739718,0.592436439133923,3.16307550418514,0.327156173678534
Chile,CHL,2006,2.90774763118912,4.26229956315197,0.503640143081065,3.37529252603741,0.320798504590948
Chile,CHL,2007,2.9088097875539,4.2045286730933,0.618672017465886,3.47599258851589,0.317136512461788
Chile,CHL,2008,2.86927183804284,4.03151138072917,0.598782905465166,3.58249820796018,0.333051130580141
Chile,CHL,2009,2.89109969156235,3.96544887662397,0.708348920142889,3.50559274181262,0.336822021026017
Chile,CHL,2010,2.89776391974101,3.91792242549306,1.17656417358902,3.3775404156521,0.37304280303053
Chile,CHL,2011,2.92107657832763,4.04160437751832,1.36990352419793,3.63172160062202,0.404459981454837
Chile,CHL,2012,2.75776595971547,4.23815023282633,1.07796377281517,3.30427035563663,0.345171154025976
China,CHN,1990,14.7466929381925,20.6642645129463,2.06300588831276,21.7276259229344,0.806165228227537
China,CHN,1991,14.7116650657913,19.3808914229189,2.0894967630152,20.0602656351662,0.795865082750839
China,CHN,1992,13.7267088320554,18.3551731025212,1.9507326853212,17.469645745481,0.787325420515651
China,CHN,1993,12.6345031499403,17.019502297875,1.87268616971951,15.9885983776288,0.934293161976453
China,CHN,1994,11.3240835349228,15.6410597563832,1.87491109756878,14.4499919038267,0.801464763072692
China,CHN,1995,10.6329293091142,14.8517230194134,1.96526284429539,14.06551120797,0.806514445585264
China,CHN,1996,9.42987182129667,13.7612820583022,1.2183976137021,12.1353489922512,0.974377495712727
China,CHN,1997,8.55164657170696,12.4982209252181,1.89391868137399,11.212161797541,0.774632399501833
China,CHN,1998,7.90498353076896,11.5136445877333,1.96251637153302,10.924014042756,0.692122893311308
China,CHN,1999,7.13246061744325,10.8827206021265,2.00117307047975,9.16148909142665,0.747485038116747
China,CHN,2000,6.92404040553963,10.6694004651313,0.885892631418255,9.12176299526721,0.582092114638683
China,CHN,2001,6.47806177645928,10.0675141939554,0.896570604595658,8.52821682370376,0.540975836103079
China,CHN,2002,6.10291125490596,9.75060716842718,0.931618500431122,7.98984061252152,0.48807174286517
China,CHN,2003,6.0978846936162,10.0900286860323,1.03603066318639,8.05219571310919,0.480313536019736
China,CHN,2004,6.32188269841886,10.5287437957658,1.14762126767066,8.60039268540316,0.552365135251629
China,CHN,2005,6.19371320116111,10.2423865150039,1.20168993607988,8.50705950936368,0.522009872735518
China,CHN,2006,5.8971494927346,9.92587540713265,1.19309949556936,8.10686951093372,0.499002438970142
China,CHN,2007,5.50033404598719,9.16833031792815,1.11887976740459,7.56277330754742,0.471396542193163
China,CHN,2008,5.17330231374178,8.67431451211081,1.01728614481556,7.17518601540734,0.416409257248256
China,CHN,2009,4.92016093239598,8.56160003973272,1.01557666468445,6.73055905580566,0.413743872805707
China,CHN,2010,4.76954162246289,8.56662225440102,1.03245924149589,6.43396988078613,0.413795803827211
China,CHN,2011,4.67578837811476,8.52168347133819,1.03622613439157,6.2778680358054,0.428600402419285
China,CHN,2012,4.51233521135663,8.34059292061096,1.01614518166736,5.99405371850609,0.441226971484346
Colombia,COL,1990,3.01841360430533,3.92799815429909,1.68745388983999,2.79385850320521,0.298171636954691
Colombia,COL,1991,3.00785186688814,3.88241989923235,1.25174686633068,2.85947596449887,0.308556728875034
Colombia,COL,1992,2.8487807081074,3.78080407892208,1.84065327162936,2.57657884812926,0.301132151533674
Colombia,COL,1993,2.89088740079879,3.86353646465534,1.51602504574167,2.78632406818665,0.290402377163505
Colombia,COL,1994,2.86121826560243,3.77938137737586,2.19514056482271,2.6630194769854,0.313243546864838
Colombia,COL,1995,2.79330848219542,3.65529818099908,2.18522136960082,2.59166429763992,0.313657341033797
Colombia,COL,1996,2.82391059319033,3.66900766475582,2.19802303926827,2.85216596274753,0.31632693828536
Colombia,COL,1997,2.60556841314463,3.44188080823921,2.08256306200322,2.88707163146629,0.322112915461336
Colombia,COL,1998,2.53767888786185,3.58402844149386,2.17175502763867,3.00626016751369,0.350959329269991
Colombia,COL,1999,2.49842871771117,3.34583409760545,1.97362105441608,3.07301999083594,0.339290085656238
Colombia,COL,2000,2.40847780071699,3.21956595208416,1.94549542131349,3.31056546796839,0.327865116231399
Colombia,COL,2001,2.38750084939801,3.15341954704802,1.88863134681284,3.33319061369448,0.242750680834142
Colombia,COL,2002,2.2933003649711,3.01614815502163,1.92833581139393,3.24532928632504,0.296067735536209
Colombia,COL,2003,2.23170378120598,2.96341387126528,1.86584706107627,3.00201975536372,0.301025067959177
Colombia,COL,2004,2.1440967213858,2.84235648252619,1.95626246542642,2.79639422502094,0.252160839865786
Colombia,COL,2005,2.09577227383847,2.82787823879118,1.8547696993613,2.72544361376338,0.245685105939698
Colombia,COL,2006,2.01930627787595,2.78562564309883,1.69305912708548,2.37883156493804,0.251531308708116
Colombia,COL,2007,1.93588187085386,2.58964603201584,1.54598316031652,2.32041797001137,0.24122658856883
Colombia,COL,2008,1.96126915675587,2.61837028307502,1.65057590373833,2.40639744397912,0.235814986437521
Colombia,COL,2009,1.85117534477369,2.67025674570112,2.14563983074111,2.36362715701323,0.249438411693225
Colombia,COL,2010,1.81789971784778,2.6100239591478,2.12911372989035,2.24933578699724,0.267388145774601
Colombia,COL,2011,1.94959029357863,2.45250996849326,2.24368095339414,2.4453037218091,0.26783048746531
Colombia,COL,2012,1.85451877385979,2.38257260798748,2.30394418402403,2.18081583370506,0.272091253396406
Comoros,COM,1990,1.40476463218743,3.98315530496682,,,
Comoros,COM,1991,1.52329239656166,4.31030343630296,,,
Comoros,COM,1992,1.44595105769676,4.08179340122527,,,
Comoros,COM,1993,1.44608556725576,4.07280470921318,,,
Comoros,COM,1994,2.09888009270109,4.94672700751498,,,
Comoros,COM,1995,2.08602312113865,4.98736164974355,,,
Comoros,COM,1996,2.6683743346395,5.20663140749973,,,
Comoros,COM,1997,2.65386105488794,5.09043019316454,,,
Comoros,COM,1998,2.29153644418771,4.74539252000685,,,
Comoros,COM,1999,2.35248241918187,4.92661035003972,,,
Comoros,COM,2000,2.47354651144193,5.08056121897735,,,
Comoros,COM,2001,2.4912563604648,5.07295146110394,,,
Comoros,COM,2002,2.43449976100191,4.97458108592441,,,
Comoros,COM,2003,2.51426149660853,5.05150791205825,,,
Comoros,COM,2004,2.59151774339896,5.24236442976432,,,
Comoros,COM,2005,2.53686699489078,5.31989949977557,,,
Comoros,COM,2006,2.71309915943127,5.50652168431411,,,
Comoros,COM,2007,2.69310499683685,5.49840136966909,,,
Comoros,COM,2008,2.73828487515316,5.61906628140572,,,
Comoros,COM,2009,2.71892818858452,5.60739428001822,,,
Comoros,COM,2010,2.82019479088283,5.75518233986108,,,
Comoros,COM,2011,3.0276090624318,6.10121607412445,,,
Comoros,COM,2012,3.05110134319048,6.1398000323524,,,
Congo,COG,1990,1.97533711115701,2.58872092078747,,0.176239405905968,
Congo,COG,1991,1.97689992020257,2.59690157859214,,0.19724021105131,
Congo,COG,1992,1.91218977357148,2.5360461500683,,0.182226362392286,
Congo,COG,1993,1.94403312342092,2.59029626428777,,0.153822334972522,
Congo,COG,1994,1.92306828344868,2.47276050325418,,0.130471139748652,
Congo,COG,1995,1.80268434395987,2.53012350260387,,0.144466927014741,
Congo,COG,1996,1.75821260405321,2.37312094758453,,0.130139231245644,
Congo,COG,1997,1.65641123001945,2.28192000855207,,0.0926024306124678,
Congo,COG,1998,1.60677234429501,2.20811745428383,,0.0677464163719988,
Congo,COG,1999,1.54208048744458,2.20808634129576,,0.0435160481061898,
Congo,COG,2000,1.65678564112327,2.35873379785109,,0.0526198915705151,
Congo,COG,2001,1.73485076417088,2.46590443911946,,0.0702076489233745,
Congo,COG,2002,1.59725669567306,2.31892319721746,,0.0727700158662707,
Congo,COG,2003,1.78862912999097,2.64767386248323,,0.115973820785346,
Congo,COG,2004,1.79299634629145,2.61552994955962,,0.0830913414185732,
Congo,COG,2005,1.74081067926729,2.57887140323596,,0.082273530615738,
Congo,COG,2006,1.81444806584328,2.58975658489027,,0.0978857073664775,
Congo,COG,2007,1.89555244918118,2.76179989481511,,0.0965940368095432,
Congo,COG,2008,2.02625407733792,2.72909131413816,,0.138947101472036,
Congo,COG,2009,1.99706401155031,2.85754479151141,,0.11759461720238,
Congo,COG,2010,1.98407912467418,2.80793444177075,,0.0881309854745124,
Congo,COG,2011,2.08064046964251,2.98369322596241,,0.116690842778479,0.172879107369867
Congo,COG,2012,2.05791443457838,2.93777841669912,,0.123118210768493,0.141995610723397
Costa Rica,CRI,1990,2.70792799798474,3.11158754264642,0.499805103607382,4.25746244007747,0.317696907272078
Costa Rica,CRI,1991,2.73258712807585,3.21850624793035,1.01243773232859,4.04671172487067,0.282751374151951
Costa Rica,CRI,1992,2.82635003220196,3.80679105881086,1.17391465577649,3.07942429051546,0.267671000715563
Costa Rica,CRI,1993,2.72863368649241,3.61628476198634,1.38685045574032,2.94418979142615,0.281842547613879
Costa Rica,CRI,1994,2.76720428323639,3.40200905557126,1.43560653178483,3.10443332957378,0.294365447453803
Costa Rica,CRI,1995,2.71445023946974,3.32708766170282,1.42437746420696,3.09645644597856,0.295091576612116
Costa Rica,CRI,1996,2.74438277730397,3.31480776474125,1.61842646285799,3.1251577812569,0.320079731710698
Costa Rica,CRI,1997,2.54380818563534,3.16976238512534,1.70405829846715,3.02207974324715,0.342146801429264
Costa Rica,CRI,1998,2.45084138070464,2.92557018316024,1.6894708491716,2.4310998433425,0.356377698143427
Costa Rica,CRI,1999,2.39145342443862,2.98111844176882,1.90709816567717,2.15289200892097,0.372088486802675
Costa Rica,CRI,2000,2.45326408187013,3.20100367725961,2.37260008085625,2.52877236719052,0.342782382156766
Costa Rica,CRI,2001,2.54155056721463,3.18348841390473,2.5515325743686,2.66440234404892,0.346173324488791
Costa Rica,CRI,2002,2.54147526151081,3.29160417142203,2.20718116449205,2.35578155065961,0.365731726091737
Costa Rica,CRI,2003,2.51247983343126,3.31886959542976,2.09690605842765,2.42033340569207,0.344555121066768
Costa Rica,CRI,2004,2.73398434982987,3.74564788542538,1.12189483031876,2.81127817149504,0.440343368659625
Costa Rica,CRI,2005,2.77198926772955,3.52367736444286,1.09962878637344,2.85796729945271,0.419827122984389
Costa Rica,CRI,2006,2.61508634151642,3.50495464323742,1.01424217933869,2.75689230505613,0.447067729213109
Costa Rica,CRI,2007,2.66639020589737,3.50097124693146,0.891203015230579,2.99379439916183,0.451888349270979
Costa Rica,CRI,2008,2.6185101560097,3.46645454689237,0.83572012571172,2.88259952736093,0.453026445759596
Costa Rica,CRI,2009,2.56873909146112,3.48297084912483,0.827297253735514,2.87886390066449,0.446653886555762
Costa Rica,CRI,2010,2.51169259005306,3.38054489917859,0.786020764391529,2.80467211014523,0.446334965806542
Costa Rica,CRI,2011,2.38674283094008,3.24084889480332,0.793059104424117,2.5736321297087,0.431977828739654
Costa Rica,CRI,2012,2.25211252960421,3.13047611998613,0.759016085218906,2.51299215388479,0.433769867394623
Cote d'Ivoire,CIV,1990,3.24765856319561,4.92302325977812,0.257223752699935,1.30084076015935,0.722429010694424
Cote d'Ivoire,CIV,1991,3.33489470791749,5.06285041430108,0.264284822399028,1.33766314708903,0.741315031236896
Cote d'Ivoire,CIV,1992,3.39943902760117,5.45849359910864,0.250590471883579,1.36695227603447,0.794759601219938
Cote d'Ivoire,CIV,1993,3.45775376624859,5.66380454465444,0.24576063700849,1.44959946878321,0.80464202523069
Cote d'Ivoire,CIV,1994,3.51406318787549,5.75695513522975,0.223595119659181,1.44378512613557,0.844709880901856
Cote d'Ivoire,CIV,1995,3.45769719155376,5.36269377792358,0.251927095234153,1.21991763941767,0.833601207011528
Cote d'Ivoire,CIV,1996,3.33052091038762,5.60687815200444,0.23946241391068,1.39766608333596,0.786004920820993
Cote d'Ivoire,CIV,1997,3.303495353049,5.44509817276996,0.267576965942651,1.35037898239311,0.778835021135599
Cote d'Ivoire,CIV,1998,3.14101600575888,5.19151464739136,0.20985976125592,1.18813696893427,0.758218226329517
Cote d'Ivoire,CIV,1999,3.74779416145482,6.07965631766426,0.294451734399356,1.59704867371819,0.768859820265669
Cote d'Ivoire,CIV,2000,3.87655563221725,6.09547459348769,0.250949934906542,1.60757779460612,0.893000133996901
Cote d'Ivoire,CIV,2001,3.84520415046716,5.86068759043563,0.244492063129787,1.66034140876692,0.914669292691451
Cote d'Ivoire,CIV,2002,3.93598672979784,6.3605551162111,0.234552511097448,1.58945878481759,0.924185800575981
Cote d'Ivoire,CIV,2003,3.80221870575476,6.11115198206126,0.200837472067065,1.27110755091265,0.910168948214983
Cote d'Ivoire,CIV,2004,4.63272987258863,8.43551516962077,0.184450104214285,1.54680407336282,0.968956682883606
