Entity,Code,Year,Level 3 (%. Level ),Level 2 (%. Level ),Level 5 (%. Level ),Level 6 (%. Level ),Level 4 (%. Level ),Level 1B (%. Level 1),Level 1A (%. Level 1),Level 1B (%. Below Level 1)
Belgium,BEL,2000,25.8270082822234,16.8306581136221,10.8697624937986,1.14817950712265,26.339909942012,,11.2557692664766,
Belgium,BEL,2003,25.9677933890234,18.1930902938487,10.9793869001764,1.54924211834861,25.4376940576467,,10.0253754330413,
Belgium,BEL,2006,26.0099016757745,18.8960105760966,9.92235345454408,1.3448873743327,24.424792168222,,10.8401391437319,
Belgium,BEL,2009,25.8438691111338,20.292512280055,10.0782045608916,1.10559600772158,24.937224848005,4.70053437308886,11.8942046259308,1.1478541931733
Belgium,BEL,2012,27.2951432296166,20.4149121967287,10.3906698135728,1.37746802854533,24.4453501911131,4.08115998878461,10.3687450733102,1.62655147832872
Belgium,BEL,2015,26.7707426946191,21.1286083620106,8.36736170420125,0.96837604572445,23.2303839223794,5.31952524546817,13.1758551704031,1.0391468551939
Brazil,BRA,2000,12.8674302348767,27.7137294122249,0.508179547581304,0,3.06634056895531,,32.5115467625823,
Brazil,BRA,2003,16.5170683426554,25.23897059025,1.70597427950454,0,6.32269754555156,,23.1269720340716,
Brazil,BRA,2006,13.3600049256936,25.2565711648691,0.999772319334012,0,4.74990163603071,,27.6613335145148,
Brazil,BRA,2009,15.9353512595333,27.1190104418517,1.2067322731092,0.100641202219394,6.08163819112776,15.9619071115588,28.6137885918442,4.98093092875557
Brazil,BRA,2012,15.7613175119175,30.1007835332575,0.507356975902046,0.0143767401789293,4.42473215409412,14.8161413581191,30.4191967740193,3.95609495251144
Brazil,BRA,2015,16.1927896055437,25.0033812948451,1.30945931355796,0.139724383141428,6.36255292919024,17.4147488571413,26.5218795511668,7.05546406541342
Bulgaria,BGR,2000,21.4850055899377,26.9572326760668,2.03640835783965,0,9.00375523254514,,22.4013034251824,
Bulgaria,BGR,2006,16.3622578872124,22.3992119238877,1.82502945710266,0,8.10730334980953,,22.2578642795307,
Bulgaria,BGR,2009,21.8273979889731,23.4383628689458,2.59470706170845,0.186966767979761,10.9652159409924,12.7915845838971,20.1497295125623,8.04603527494107
Bulgaria,BGR,2012,21.4463057362073,22.1518589709607,3.7792717859123,0.549299703378009,12.6824326687302,12.7834767996492,18.5901323169551,8.01722201820717
Bulgaria,BGR,2015,21.2390254180741,22.0388695829152,3.19044679589902,0.384221822962783,11.6779803760176,14.2547276436305,19.5133879237367,7.70134043676425
Canada,CAN,2000,27.9859414991278,17.9546841132802,13.6246463524175,3.15216217988103,27.7247519797198,,7.18240850038904,
Canada,CAN,2003,30.9538473417238,18.2981370628642,10.8816462994516,1.73207898278423,28.594850966869,,7.27979537560522,
Canada,CAN,2006,29.3879501678252,17.9861017470152,12.0321437270239,2.46258576305419,27.1753346148028,,7.60101392339632,
Canada,CAN,2009,29.9643564676644,20.2102613970365,10.9566622075617,1.79672644040011,26.7829181781602,1.9971930194501,7.92510040403841,0.366781885688537
Canada,CAN,2012,31.034325207752,19.3813527750892,10.7550466711147,2.09697609379161,25.8377095376762,2.38111157614093,8.03025621703479,0.48322192140055
Canada,CAN,2015,29.7206923000489,18.9920077149677,11.5953237357626,2.44145222073154,26.5689521841107,2.08996769242502,8.20845343212692,0.383150719826627
Chile,CHL,2000,16.6156936415881,29.959041438351,0,0,4.75055614833355,,28.2565614035781,
Chile,CHL,2006,21.1361378101468,28.0482384282322,3.05174917580426,0,11.0291996876725,,21.4699350059546,
Chile,CHL,2009,25.642994798292,33.1803126938658,1.25638761024817,0.0187822428044824,9.33897733148403,7.32946576104548,21.9584369876697,1.27464257459036
Chile,CHL,2012,24.3490915442236,35.1306556160278,0.585830716837098,0.0154794046691937,6.90361040553333,8.12189349815073,23.9347353242217,0.958703490336594
Chile,CHL,2015,27.0276336742354,29.8821666896018,2.16308383218736,0.101890292412618,12.4406094648615,7.36803157271979,19.7583760176466,1.25820845633488
China,CHN,2009,28.5147480409603,13.2726896606779,17.0495049663786,2.44303679927853,34.6651687974678,0.564011363537269,3.40137214838422,0.0894682233154376
China,CHN,2012,25.2624798164403,10.9862403562582,21.3032044068702,3.79174459273506,35.7471848883824,0.299249049149795,2.51529827650027,0.0945986136636935
China,CHN,2015,25.4443078904884,20.9191500728439,9.05674736439306,1.80949500761012,20.8848765871714,6.23054818834299,13.508566436623,2.14630845252709
Colombia,COL,2006,14.4796137663448,25.1634704048548,0.56995039743399,0,4.04485957948751,,25.2738287759073,
Colombia,COL,2009,17.0959509880922,30.6271255161333,0.53617868963845,0.014609325084915,4.61171162588638,13.8729858312183,29.0336075678558,4.20783045609071
Colombia,COL,2012,14.5224058310745,30.5377096520966,0.29599552146519,0.00760791063405009,3.19038864669324,15.4277071946904,31.0361716251372,4.98201361820884
Colombia,COL,2015,19.9344990389119,29.2114669104945,0.94768597140766,0.0399463152675007,7.02687349295705,13.58173696817,26.0995120608944,3.15827924189692
Costa Rica,CRI,2009,24.6401906315552,34.6576531269421,0.758161223065789,0,7.29944340030839,7.89894523550804,23.4173734553486,1.30573156892567
Costa Rica,CRI,2012,22.9116929825555,38.1072281873701,0.550186436018919,0.0095266860324017,6.03868037284668,7.32060247962758,24.259358588145,0.802724267403831
Costa Rica,CRI,2015,19.2464493041833,34.5645314568425,0.635941291956304,0.0397294500491829,5.20692388239492,10.3227546931356,28.2865627471808,1.69710717425731
Croatia,HRV,2006,30.6371218806587,27.5592374577439,3.47732316874402,0,16.531260564414,,15.338959784709,
Croatia,HRV,2009,30.5666752482863,27.3704528668573,3.05831037515951,0.133098342318568,16.4360923182259,5.00148081120988,16.4694561876352,0.964433850307219
Croatia,HRV,2012,31.2260944069034,27.8471963642603,4.1686974568054,0.232384041141964,17.8282750660372,4.00163281128636,13.9475101178234,0.748209735741897
Croatia,HRV,2015,28.5851850316225,26.6358899338543,5.36480481492469,0.515786470034805,19.0324534148471,4.52356659170367,14.7813260152497,0.560987727763341
Cyprus,CYP,2012,24.9163348585296,25.1225677379986,3.45509045376995,0.510382958146725,13.2358975030672,9.73877396573826,16.9510303955058,6.06992212724399
Cyprus,CYP,2015,22.9811531333756,26.9964584883808,2.82024633544956,0.233004052975211,11.3406092774917,11.3949234369121,19.8427550010528,4.39085027436222
Czech Republic,CZE,2000,30.8924775002815,24.8221380045699,6.34806635272569,0.639158932456482,19.796238937208,,11.4028239863107,
Czech Republic,CZE,2003,30.2814306462655,24.6789696196818,5.66075504992568,0.742239880139068,19.3237437654552,,12.8617057896844,
Czech Republic,CZE,2006,24.4954196754512,22.2564708232584,7.64296845839762,1.53016096343749,19.2995473364319,,14.8923191894665,
Czech Republic,CZE,2009,27.0278620396922,27.425888510341,4.71763966044744,0.395445503436411,17.3784874060803,5.45783233233872,16.7648719115469,0.831972636117063
Czech Republic,CZE,2012,31.2916091848535,26.4351665039004,5.27701188720645,0.776491272472206,19.3538306784146,3.50642729883917,12.7446672229831,0.614795951330534
Czech Republic,CZE,2015,27.5023063965092,23.3056362491559,6.89966260440923,0.976677307437636,19.2924616804238,5.99558155336707,14.6839442503086,1.34372995838861
Denmark,DNK,2000,29.4536232402799,22.5359014257557,7.00623230287052,1.11698248265563,21.9755032837686,,11.997205669761,
Denmark,DNK,2003,33.3946085772859,24.9440558579451,4.8180476130689,0,19.9842928492909,,11.8861785838667,
Denmark,DNK,2006,31.7733672721415,25.6657736287587,5.30625682484312,0.589954482048325,20.6504152549348,,11.4824170711675,
Denmark,DNK,2009,33.1028452184717,26.0281086111351,4.39671269428659,0.306505100713629,20.9478759636402,3.1171848636401,11.7014049661704,0.399362581942249
Denmark,DNK,2012,33.6384652223961,25.7629798171497,5.05736392137374,0.361344786387858,20.5356296820294,3.11154534744009,10.743228212178,0.789443011045216
Denmark,DNK,2015,32.4480710428795,24.1084391239422,5.92582755058275,0.551856972573605,21.9701891605504,3.27473476814371,11.199668392592,0.521212988735798
Dominican Republic,DOM,2015,6.97325877224186,19.5311268441202,0.0771254263034753,0,1.28303331193688,28.1971350519311,30.818957110977,13.1193634824895
Estonia,EST,2006,33.9273633254965,24.4676253923002,5.66448964995673,0,21.9367828768158,,10.2698406628272,
Estonia,EST,2009,33.7544023797961,25.6253741971297,5.40039263358981,0.649790953538949,21.237385654438,2.39612469526491,10.6085053186703,0.32802416757226
Estonia,EST,2012,35.0081704327115,22.6864732643803,7.46619979528248,0.850951848444073,24.8641377643292,1.30000242204124,7.66519542569992,0.158869047111179
Estonia,EST,2015,31.3591946345699,21.5718672587795,9.65775965138413,1.36142949036602,25.411101536642,2.06746688471136,8.39718809969577,0.173992443851313
Finland,FIN,2000,28.7039106874123,14.254821950081,15.4502445699745,3.01146696727092,31.6252384830794,,5.23217741699698,
Finland,FIN,2003,31.650940397836,14.5940662219855,12.9912484385756,1.69656754456032,33.3643697677961,,4.63972655652026,
Finland,FIN,2006,31.1937490202958,15.5310605234839,14.3249559660927,2.38215227124773,31.7579379088119,,4.01718666952459,
Finland,FIN,2009,30.1027603306952,16.6941085756995,12.8892766018345,1.61158097104212,30.5935494718301,1.50408637730298,6.38759843768116,0.217039233914363
Finland,FIN,2012,29.2909516726237,19.0648621406225,11.2716961107025,2.22818370975758,26.7948462852567,2.43498351340618,8.23346118438839,0.681015383242566
Finland,FIN,2015,29.7440806614901,17.5924817060654,11.7356501493699,1.98151911251389,27.8547829534734,2.62592366209724,7.84858100094877,0.616980754041331
France,FRA,2000,30.6053629351069,21.9912069719314,7.61245620161202,0.863648970750477,23.7402189489381,,11.0117627761134,
France,FRA,2003,29.7184410018659,22.8227079201728,6.79226467429602,0.606401243671704,22.5452562570635,,11.2328314792226,
France,FRA,2006,27.8634541122731,21.3482050736768,6.72330113213661,0.545138867942269,21.792378605944,,13.2596410191861,
France,FRA,2009,27.206393542858,21.0964906527984,8.47487110906082,1.08974366392855,22.3803596932813,5.62545671767376,11.8070413690517,2.31964325134756
France,FRA,2012,26.33340874152,18.8580531946557,10.5937062707701,2.26837928027437,23.0299093992079,4.86206005555103,11.9297380898901,2.12474496813084
France,FRA,2015,24.4607647635295,19.0194423334644,10.4731558725345,2.03540355955556,22.5251579550939,6.48522004205546,12.7140987046869,2.28675676907982
Georgia,GEO,2009,11.2492991135559,24.1051611528905,0.296029088875351,0,2.34303416982444,20.0014339962519,28.4634493386334,13.5087872757492
Georgia,GEO,2015,16.0985877856279,25.3960205289491,1.05152745624342,0.0953590024710102,5.70045279180954,16.3964661635996,25.7801009562431,9.4814853150563
Germany,DEU,2000,26.8248165918439,22.3394624525516,7.67856936131345,1.12350388985034,19.4039828591741,,12.6878536393863,
Germany,DEU,2003,26.3105536550128,19.8334127632221,8.46699302055309,1.11221723737777,21.939627355089,,13.0212578346967,
Germany,DEU,2006,27.2714602052272,20.3090877998235,8.23435949322698,1.61651349778176,22.543738679452,,11.7635999034712,
Germany,DEU,2009,28.8474015387222,22.2214398290083,7.00127245874967,0.636944343948613,22.8262174361041,4.38889606039112,13.2506272269408,0.827201106135156
Germany,DEU,2012,29.8661581138453,22.1305328848758,8.26069782062405,0.674340605380522,24.5772588057492,3.26659890705254,10.7026882681791,0.521724594293461
Germany,DEU,2015,27.5756841590288,20.9791289810347,9.74252304694839,1.93449809885588,23.5418745785908,4.1202144774835,11.1719198563692,0.934156801688812
Greece,GRC,2000,28.070665078894,25.8780986726151,4.54906419409026,0,16.6535925106177,,15.6795221308092,
Greece,GRC,2003,27.2582903293307,24.961739109999,5.00404410594012,0.687383076574244,16.828357810092,,15.031924348109,
Greece,GRC,2006,27.9321976802136,26.6128332268885,3.16623082006688,0,14.3034014681306,,15.7604537022436,
Greece,GRC,2009,29.3068571075997,25.5560579463549,5.00817860710088,0.606164456713638,18.2010870230085,5.55925289401915,14.3476745374067,1.41472742779659
Greece,GRC,2012,30.0012354325064,25.067821769846,4.62894542327689,0.504150854338851,17.1703856977197,5.875363688774,14.1607703941547,2.59132673938341
Greece,GRC,2015,27.2000701014491,25.3104550653086,3.75676608356477,0.273458623266979,16.1420794376257,7.81923494204962,17.2291129256803,2.26882282105494
Hong Kong,HKG,2000,33.0593159500277,17.0533386448589,8.86010056451243,0.667110387515212,31.2542387389893,,6.48441241460591,
Hong Kong,HKG,2003,35.1094844643598,20.0295334837621,5.47418140761344,0,27.0987223521688,,8.61217098702312,
Hong Kong,HKG,2006,31.508777148101,16.5395020420155,11.6783268755222,1.1512826561387,31.9735486594509,,5.87229922818802,
Hong Kong,HKG,2009,31.3977549490002,16.0554163083529,11.2126787388466,1.21048871560252,31.8343022472929,1.47766596553326,6.59931993538535,0.212373139986238
Hong Kong,HKG,2012,29.1968031429159,14.290085249795,14.9467199806039,1.86400799112482,32.9123951101622,1.28981485185774,5.28024018348523,0.219933490055193
Hong Kong,HKG,2015,32.0762377437559,18.1110517392956,10.4365848046868,1.11946004593474,28.9600631181741,2.00166038508344,7.02108662917352,0.273855533895917
Hungary,HUN,2000,28.8002710587833,24.9760399927692,4.75625206908197,0,18.4461799811683,,15.776004776939,
Hungary,HUN,2003,30.2232337911418,26.7316411135721,4.48327512121732,0,17.6256461369429,,14.4427041790604,
Hungary,HUN,2006,30.5649324097539,25.33012753829,4.35681998260344,0,18.8200617232854,,13.9538019091656,
Hungary,HUN,2009,31.0473813254497,23.7508744982962,5.78851100592132,0.269920113238678,21.5907557724538,4.71371664229271,12.2869330940387,0.551907548308838
Hungary,HUN,2012,29.9472309564748,24.3254402687517,5.25878575010214,0.390756692589957,20.356710329194,5.20134786222761,13.7701576443659,0.74957049629398
Hungary,HUN,2015,27.0346040505013,24.4549995030597,3.90166197082476,0.35595684025695,16.7752704523426,8.08140904290845,17.9890128247632,1.40708531534307
Iceland,ISL,2000,30.8347411582543,22.0009676620069,8.16249172285188,0.901952379861081,23.5721390464318,,10.4995747772182,
Iceland,ISL,2003,29.7077250452645,23.861952279967,6.19087935309528,0.869217943512899,20.8729753021378,,11.7969664575057,
Iceland,ISL,2006,29.5767408632231,25.1461714392059,5.40694175447834,0.554080670964509,18.8531775894463,,13.3631567833571,
Iceland,ISL,2009,30.6360407121132,22.1557737800904,7.50624496612352,1.01269928073646,21.8689191826393,4.21860653636235,11.5267831595468,1.07493238238808
Iceland,ISL,2012,29.8554035110326,24.7449365585232,5.24734252592298,0.55828557197265,18.5986032113885,5.39350833787395,13.331643908285,2.27027637500112
Iceland,ISL,2015,27.279651855668,26.0083140303597,5.83718466768655,0.775053264255568,18.0110062517529,6.04072006273648,14.2897286910582,1.7583411764825
Indonesia,IDN,2000,6.0668438690322,24.8377659971257,0,0,0,,37.5840377536306,
Indonesia,IDN,2003,8.22414623408031,27.3154345514248,0,0,1.15619692871052,,37.2224328559005,
Indonesia,IDN,2006,11.0940450047183,29.050354044269,0,0,1.50453889354763,,36.5290046202988,
Indonesia,IDN,2009,11.2436394165621,34.3108345376577,0,0,1.00726962089874,14.0910230939299,37.6225266589316,1.7083513050215
Indonesia,IDN,2012,11.4959372349287,31.6288829284454,0.0805068837570446,0,1.5487572884597,16.3123018234423,34.8354268560914,4.09818698487545
Indonesia,IDN,2015,11.6995541390024,30.8838137658512,0.148759146803372,0.00360644306387464,1.88519597695051,16.7873929592795,34.7680826415472,3.82359492750196
Ireland,IRL,2000,29.7107654470407,17.8695472198228,12.2559694616746,1.98250744068913,27.1376927300077,,7.93972813582873,
Ireland,IRL,2003,32.3596302616041,21.1786647904392,8.59362442525859,0.677583428470381,26.1586219608499,,8.30773385078924,
Ireland,IRL,2006,30.2098566730134,20.8887099985483,10.0954221895081,1.59327873915875,25.0762879442592,,8.97965346128997,
Ireland,IRL,2009,30.5779576459862,23.2569792871951,6.29332360217435,0.68723498113041,21.935320521097,3.89319296372896,11.8212048569008,1.53478614178728
Ireland,IRL,2012,33.4456639730038,19.56478776579,10.0799301671413,1.34398584543461,25.9753296432605,1.85453995815619,7.47310057815843,0.26266206905513
Ireland,IRL,2015,31.7603787921258,20.9505950877651,9.44140061476876,1.28887177584332,26.3676693430957,1.69296431994106,8.26958332734552,0.228536739114804
Israel,ISR,2000,24.0051980902847,24.0512234931355,3.72289233034227,0,14.5919371614919,,18.2946533902366,
Israel,ISR,2006,20.9567457391452,22.4756956431428,4.28981936870729,0.73029162370521,12.6612139171271,,18.6298994762456,
Israel,ISR,2009,25.4697299440908,22.4872455226478,6.41624155134156,1.01414412756265,18.0656598609595,7.98188753176551,14.7159554814763,3.84913598015593
Israel,ISR,2012,25.3412421284932,20.8085270603139,8.11566302477197,1.52584492698409,20.624420116673,6.93371185832769,12.8963305387269,3.75426034570934
Israel,ISR,2015,24.0484393198092,21.6634009089419,7.74265274856512,1.44157806108218,18.513209953872,8.09894541788868,15.1992781001889,3.29249548965209
Italy,ITA,2000,30.631458149647,25.6281036570724,4.86691820833428,0,19.4816513376084,,13.5427003802894,
Italy,ITA,2003,28.2766654236261,24.8762147815678,4.62081665798974,0.535206869844142,17.8196732265891,,14.8068178242624,
Italy,ITA,2006,26.3886391200443,24.5282079796828,4.61256277746299,0.573017500217979,17.5071424130059,,14.9907734960555,
Italy,ITA,2009,28.8714727503389,24.048146893625,5.37898911879753,0.434787884607501,20.2434844413793,5.2207986647982,14.3852540449985,1.41706620145509
Italy,ITA,2012,29.6662644732539,23.6606047521437,6.05893287703108,0.634809347620268,20.4784292154917,5.18294390022286,12.7343783065954,1.58363712764111
Italy,ITA,2015,28.8041569907146,25.3996032632274,5.09470870665867,0.564756245098489,19.1696621697338,5.4197519013751,14.5164560780771,1.0309046451148
Japan,JPN,2000,33.3265818049687,17.9632105350803,8.95959339000449,0.905211565519383,28.7720252222627,,7.33795700633648,
Japan,JPN,2003,27.1946225060289,20.8898613158562,8.26037418619885,1.39531189772011,23.2224251286489,,11.6134427993019,
Japan,JPN,2006,28.6576458979633,21.9973463201464,7.9037431249198,1.49797622517787,21.5334527188523,,11.7094480861988,
Japan,JPN,2009,28.0021404844949,17.9566976664234,11.4857208402623,1.93640517157843,27.023938858759,3.36582890889983,8.90654386046343,1.32272420911873
Japan,JPN,2012,26.7035958259835,16.6409282695943,14.6117813375631,3.86515904056102,28.4174134709196,2.41121722537713,6.70017893513882,0.649725894862606
Japan,JPN,2015,30.486845495155,19.8195509508126,9.51781355424418,1.27313930718351,26.024743728328,2.99455431510335,9.23537115168318,0.647981497490164
Jordan,JOR,2006,16.3910254902867,30.5541149113539,0,0,3.21833461899175,,26.8575133816898,
Jordan,JOR,2009,16.4631890407855,31.8183814789362,0.235746123370706,0,3.44804324075028,13.5336208034723,27.634737018934,6.86347563325637
Jordan,JOR,2012,15.4666420339275,30.7529030077036,0.13736818796802,0.00866435790902642,2.91958342443335,14.9276793851977,28.3140015152506,7.47315808761026
Jordan,JOR,2015,18.6999795767978,30.6573769980199,0.271903657883629,0.0117770416658465,4.05969677491462,13.6759871589571,25.205643087862,7.41763570389907
Kazakhstan,KAZ,2009,13.0744588714717,24.1265817286949,0.355768058939863,0,3.74324567320582,20.3849401057465,30.7861423398707,7.52601128194382
Kazakhstan,KAZ,2012,10.4428435954144,31.2564041346302,0.0297762031330093,0,1.21607982777376,17.2998851191888,35.5504578677452,4.2045532521147
Kazakhstan,KAZ,2015,18.8259599631317,33.4497658470191,0.772493977700512,0.0373995294642042,5.63082454946664,10.6288251478944,28.9626678917253,1.69206309359812
Kosovo,OWID_KOS,2015,3.56845790271782,19.4262824721592,0,0,0.155048969306601,28.0252224214274,34.1834526870632,14.6415355473257
Kyrgyzstan,KGZ,2006,2.96838321782186,8.11375384719493,0,0,0.595968947476348,,17.7641787133474,
Kyrgyzstan,KGZ,2009,4.17605574200104,11.5260874425761,0.108369920443126,0,0.968108896481243,29.673943437732,23.7768196602936,29.7706149004729
Latvia,LVA,2000,25.3841061122682,26.4774202851284,3.66576456122413,0,13.8794706320382,,17.9712492203836,
Latvia,LVA,2003,30.7712410293939,25.6430479102232,5.40581980679603,0.59612200932644,19.5376473227682,,13.0192478570798,
Latvia,LVA,2006,29.9161045070783,27.6074716267484,4.11987277437624,0,16.7104041345366,,15.2406879325052,
Latvia,LVA,2009,33.4880573034798,28.7934321140277,2.8685010449364,0,17.1941775894841,3.33590139373992,13.8826142139258,0.360399001834521
Latvia,LVA,2012,33.088296852694,26.6846545862321,3.87706166984983,0.279562124244423,19.0910217824822,3.73181566363873,12.596438250377,0.651149070481684
Latvia,LVA,2015,32.1065176626984,27.2250313828965,4.01704633722756,0.310605759467538,18.6616366930871,3.84530863827652,13.4226523008871,0.411201225459269
Lebanon,LBN,2015,9.37663610793313,15.8495102641513,0.736444489048597,0.103437009762725,3.56330253895067,24.5422147779766,21.6977760423792,24.1306787697978
Liechtenstein,LIE,2000,30.0913033106112,23.2317630209876,4.68610251936116,0,19.4879573822219,,14.5203197091297,
Liechtenstein,LIE,2003,30.3365197584411,18.6543889676111,11.2399328343432,1.73969021985394,27.640255860042,,7.90690840293821,
Liechtenstein,LIE,2006,31.2596992111321,19.956651688876,8.20668731716601,1.63970688713709,24.6370759238961,,9.41557380304189,
Liechtenstein,LIE,2009,31.0531685762689,24.0104294309166,4.23626897700646,0,24.6231303278859,2.84385656828229,12.8372874690771,0
Liechtenstein,LIE,2012,28.6306478051136,22.3785964535703,10.3529582615048,0.587942113431112,25.6743066805987,1.9147561323986,10.4607925533829,0
Lithuania,LTU,2006,27.4496399019284,26.9188821407557,4.08594347979873,0,15.5820851326107,,16.957276510109,
Lithuania,LTU,2009,28.5885894630343,30.0167351594565,2.7753981887842,0.149318414672168,14.106771575161,5.51923846079287,17.9170858573939,0.926862880705054
Lithuania,LTU,2012,31.1135883586273,28.0740719154271,3.13565959229095,0.158187775252104,16.3188108298336,4.59534664819557,15.6484483391301,0.955886541243253
Lithuania,LTU,2015,26.7029469940012,27.0866802348067,4.07867484025157,0.368575353233249,16.6568139009361,6.68790179217705,17.1305435372663,1.28786334732783
Luxembourg,LUX,2000,24.6355218449305,27.4452236862684,1.59489167997058,0,11.1849978469653,,20.8557918028666,
Luxembourg,LUX,2003,28.6801846038303,24.211369506404,4.8392306417015,0,19.1263583424574,,14.0375458331465,
Luxembourg,LUX,2006,27.9420537637537,24.6335504020975,5.19197419745175,0,18.950813729543,,14.2456091226781,
Luxembourg,LUX,2009,27.0203330161718,23.9816491495283,5.19905907726542,0.467603048670221,17.2906621193782,7.28674329937398,15.6649638404935,3.08898644911854
Luxembourg,LUX,2012,25.83853396167,23.4265569652967,7.48704242859965,1.39162297242875,19.6864303041418,6.31813264474071,13.8425780099685,2.00910271315379
Luxembourg,LUX,2015,24.7462027683376,22.0432437025141,6.95266049055515,1.17574973295697,19.4404095670653,7.77616694494767,15.9157036390352,1.94986315458794
Macao,MAC,2003,41.3926048611978,27.8366332722526,1.6651097777642,0,19.3918287708468,,8.68436329022708,
Macao,MAC,2006,36.5713957212409,28.9164021953022,2.87169595171025,0,18.521995588892,,10.0619970408885,
Macao,MAC,2009,34.8044820440403,30.5702013134603,2.80150820449737,0.0736721841402462,16.8713450228812,2.6304093862095,11.9894084232948,0.258973421476366
Macao,MAC,2012,34.2685207903675,23.2943361864707,6.42081622297611,0.561940800813359,23.9977604171928,2.11949296900779,8.99190596256871,0.345226650603055
Macao,MAC,2015,34.2113394562793,23.0975498836549,6.17357867450255,0.490230883774875,24.3589164466306,2.07676674418356,9.32807449719811,0.26354341377605
Macedonia,MKD,2000,11.0643096919695,24.3654576143485,0,0,1.78938504419445,,28.1353935155974,
Macedonia,MKD,2015,8.1475246854105,19.2954463972342,0.175003030478863,0.00602202737461218,1.69917878793975,24.1411293303702,27.7069561455063,18.8287395956856
Malaysia,MYS,2009,17.6359369399351,35.4701946555936,0.107446263830563,0,2.81941177909762,12.1526250603889,27.5357473917973,4.27863790935692
Malaysia,MYS,2012,13.6155455635454,31.0304349314912,0.120072690129936,0,2.51233830895488,16.4046486420964,30.4893214941874,5.82763836959491
Malaysia,MYS,2015,23.1859096649478,34.1863651609159,0.383024275934954,0.00556367047835873,4.99656359323971,10.2824641482952,24.4996626008023,2.4604468853858
Malta,MLT,2009,22.3350402479789,22.9870566415006,3.97988853637065,0.4570619344454,13.9284433728348,10.3218621125388,17.6948093697165,8.29583778461438
Malta,MLT,2015,22.4512683699841,22.4568712621864,4.74427941981466,0.885633349421133,13.9070104491499,11.1171140782811,16.9646271896198,7.47319588154295
