Entity,Code,Year,
Genome,,2001,188.9504468
Genome,,2002,273.5066446
Genome,,2003,383.3488659
Genome,,2004,821.1996312
Genome,,2005,1130.723985
Genome,,2006,1556.821891
Genome,,2007,2085.103776
Genome,,2008,30930.42811
Genome,,2009,636213.8089
Genome,,2010,2599221.549
Genome,,2011,6438324.634
Genome,,2012,13755903.33
Genome,,2013,16329937.09
Genome,,2014,18400823.73
Genome,,2015,33321407.65
