Entity,Code,Year,
Chile,CHL,2012,155.7152648
France,FRA,2012,216.7685967
Ireland,IRL,2012,78.31151305
Portugal,PRT,2012,20.19310019
Spain,ESP,2012,49.38259379
United States,USA,2012,177.1037872
