Entity,Code,Year,"Gross enrolment ratio, secondary, gender parity index (GPI) (GPI)"
Afghanistan,AFG,1970,0.157179996371269
Afghanistan,AFG,1971,0.146530002355576
Afghanistan,AFG,1972,0.132650002837181
Afghanistan,AFG,1973,0.142539992928505
Afghanistan,AFG,1974,0.139080002903938
Afghanistan,AFG,1975,0.141479998826981
Afghanistan,AFG,1976,0.152180001139641
Afghanistan,AFG,1977,0.172879993915558
Afghanistan,AFG,1978,0.179969996213913
Afghanistan,AFG,1981,0.259600013494492
Afghanistan,AFG,1982,0.447409987449646
Afghanistan,AFG,1984,0.461470007896423
Afghanistan,AFG,1985,0.456629991531372
Afghanistan,AFG,1986,0.500270009040833
Afghanistan,AFG,1988,0.493869990110397
Afghanistan,AFG,1991,0.513270020484924
Afghanistan,AFG,1993,0.38060998916626
Afghanistan,AFG,1994,0.280609995126724
Afghanistan,AFG,1995,0.373919993638992
Afghanistan,AFG,2003,0.349269986152649
Afghanistan,AFG,2004,0.208930000662804
Afghanistan,AFG,2005,0.325819998979568
Afghanistan,AFG,2006,0.363350003957748
Afghanistan,AFG,2007,0.375340014696121
Afghanistan,AFG,2008,0.426420003175735
Afghanistan,AFG,2009,0.48293000459671
Afghanistan,AFG,2010,0.499949991703033
Afghanistan,AFG,2011,0.557550013065338
Afghanistan,AFG,2012,0.561420023441315
Afghanistan,AFG,2013,0.556490004062653
Afghanistan,AFG,2014,0.560800015926361
Albania,ALB,1976,0.91619998216629
Albania,ALB,1978,0.913119971752167
Albania,ALB,1979,0.92127001285553
Albania,ALB,1980,0.899179995059967
Albania,ALB,1981,0.895600020885468
Albania,ALB,1982,0.907989978790283
Albania,ALB,1983,0.938769996166229
Albania,ALB,1984,0.935209989547729
Albania,ALB,1985,0.912469983100891
Albania,ALB,1986,0.909409999847412
Albania,ALB,1987,0.923080027103424
Albania,ALB,1988,0.927150011062622
Albania,ALB,1989,0.927070021629334
Albania,ALB,1990,0.914780020713806
Albania,ALB,1991,0.917980015277863
Albania,ALB,1992,1.00837004184723
Albania,ALB,1993,1.04708003997803
Albania,ALB,1994,1.01388001441956
Albania,ALB,1995,0.983910024166107
Albania,ALB,1996,0.985859990119934
Albania,ALB,1997,0.961790025234222
Albania,ALB,1999,0.948880016803741
Albania,ALB,2000,0.953010022640228
Albania,ALB,2001,0.960919976234436
Albania,ALB,2004,0.951430022716522
Albania,ALB,2005,0.953029990196228
Albania,ALB,2006,0.963129997253418
Albania,ALB,2007,0.983399987220764
Albania,ALB,2008,0.990649998188019
Albania,ALB,2009,1.02218997478485
Albania,ALB,2010,0.990400016307831
Albania,ALB,2011,0.967549979686737
Albania,ALB,2012,0.955429971218109
Albania,ALB,2013,0.941240012645721
Albania,ALB,2014,0.925819993019104
Algeria,DZA,1971,0.411460012197495
Algeria,DZA,1972,0.434439986944199
Algeria,DZA,1973,0.470990002155304
Algeria,DZA,1974,0.487560003995895
Algeria,DZA,1975,0.514909982681274
Algeria,DZA,1976,0.529399991035461
Algeria,DZA,1977,0.545870006084442
Algeria,DZA,1978,0.580900013446808
Algeria,DZA,1979,0.614030003547668
Algeria,DZA,1980,0.639039993286133
Algeria,DZA,1981,0.656849980354309
Algeria,DZA,1982,0.681900024414063
Algeria,DZA,1984,0.714760005474091
Algeria,DZA,1985,0.726300001144409
Algeria,DZA,1986,0.742169976234436
Algeria,DZA,1987,0.737670004367828
Algeria,DZA,1988,0.744270026683807
Algeria,DZA,1989,0.75884997844696
Algeria,DZA,1990,0.77403998374939
Algeria,DZA,1991,0.797720015048981
Algeria,DZA,1992,0.817040026187897
Algeria,DZA,1993,0.836480021476746
Algeria,DZA,1994,0.861989974975586
Algeria,DZA,1995,0.885190010070801
Algeria,DZA,1996,0.901160001754761
Algeria,DZA,1997,0.954739987850189
Algeria,DZA,1999,1.01127994060516
Algeria,DZA,2000,1.04756999015808
Algeria,DZA,2001,1.06338000297546
Algeria,DZA,2002,1.06376004219055
Algeria,DZA,2003,1.08740997314453
Algeria,DZA,2004,1.09080994129181
Algeria,DZA,2005,1.09552001953125
Algeria,DZA,2006,1.09414005279541
Algeria,DZA,2007,1.08087003231049
Algeria,DZA,2008,1.03766000270844
Algeria,DZA,2009,1.00994002819061
Algeria,DZA,2010,1.03451001644135
Algeria,DZA,2011,1.03655004501343
Andorra,AND,1971,1.01363003253937
Andorra,AND,1972,1.22409999370575
Andorra,AND,1973,0.967220008373261
Andorra,AND,1974,1.52146995067596
Andorra,AND,1975,1.13891994953156
Andorra,AND,1976,2.02760004997253
Andorra,AND,1983,1.1086699962616
Angola,AGO,1971,0.701409995555878
Angola,AGO,1972,0.725139975547791
Angola,AGO,1982,0.479770004749298
Angola,AGO,1983,0.492489993572235
Angola,AGO,1998,0.780629992485046
Angola,AGO,1999,0.755400002002716
Angola,AGO,2000,0.817170023918152
Angola,AGO,2001,0.778900027275085
Angola,AGO,2002,0.827730000019073
Angola,AGO,2008,0.769219994544983
Angola,AGO,2009,0.764569997787476
Angola,AGO,2010,0.685000002384186
Angola,AGO,2011,0.648249983787537
Antigua and Barbuda,ATG,1972,0.795210003852844
Antigua and Barbuda,ATG,1974,1.03245997428894
Antigua and Barbuda,ATG,1975,1.15216994285583
Antigua and Barbuda,ATG,1977,1.05955994129181
Antigua and Barbuda,ATG,1978,0.723510026931763
Antigua and Barbuda,ATG,1992,0.97654002904892
Antigua and Barbuda,ATG,2000,0.889100015163422
Antigua and Barbuda,ATG,2007,0.957229971885681
Antigua and Barbuda,ATG,2008,0.935060024261475
Antigua and Barbuda,ATG,2009,0.991219997406006
Antigua and Barbuda,ATG,2010,1.00943994522095
Antigua and Barbuda,ATG,2011,0.991389989852905
Antigua and Barbuda,ATG,2012,1.15249001979828
Antigua and Barbuda,ATG,2014,1.0102299451828
Arab World,,1970,0.538990020751953
Arab World,,1971,0.537230014801025
Arab World,,1972,0.545050024986267
Arab World,,1973,0.553659975528717
Arab World,,1974,0.564239978790283
Arab World,,1975,0.56497997045517
Arab World,,1976,0.581070005893707
Arab World,,1977,0.596400022506714
Arab World,,1978,0.604170024394989
Arab World,,1979,0.615760028362274
Arab World,,1980,0.62364000082016
Arab World,,1981,0.637139976024628
Arab World,,1982,0.650520026683807
Arab World,,1983,0.664539992809296
Arab World,,1984,0.674809992313385
Arab World,,1985,0.685899972915649
Arab World,,1986,0.695410013198853
Arab World,,1987,0.70634001493454
Arab World,,1988,0.7185999751091
Arab World,,1989,0.728829979896545
Arab World,,1990,0.751190006732941
Arab World,,1991,0.766449987888336
Arab World,,1992,0.786800026893616
Arab World,,1993,0.797559976577759
Arab World,,1994,0.802470028400421
Arab World,,1995,0.821309983730316
Arab World,,1996,0.826340019702911
Arab World,,1997,0.837530016899109
Arab World,,1998,0.854730010032654
Arab World,,1999,0.871569991111755
Arab World,,2000,0.881070017814636
Arab World,,2001,0.887910008430481
Arab World,,2002,0.901730000972748
Arab World,,2003,0.912880003452301
Arab World,,2004,0.915740013122559
Arab World,,2005,0.927020013332367
Arab World,,2006,0.933990001678467
Arab World,,2007,0.937030017375946
Arab World,,2008,0.934099972248077
Arab World,,2009,0.929539978504181
Arab World,,2010,0.928369998931885
Arab World,,2011,0.931850016117096
Arab World,,2012,0.930559992790222
Arab World,,2013,0.930040001869202
Arab World,,2014,0.926289975643158
Argentina,ARG,1970,1.13591003417969
Argentina,ARG,1971,1.12264001369476
Argentina,ARG,1972,1.10174000263214
Argentina,ARG,1973,1.11355996131897
Argentina,ARG,1974,1.11634004116058
Argentina,ARG,1975,1.13046002388
Argentina,ARG,1976,1.13020002841949
Argentina,ARG,1977,1.14021003246307
Argentina,ARG,1978,1.14362001419067
Argentina,ARG,1979,1.13285005092621
Argentina,ARG,1980,1.13937997817993
Argentina,ARG,1981,1.14858996868134
Argentina,ARG,1982,1.10716998577118
Argentina,ARG,1983,1.07053005695343
Argentina,ARG,1984,1.10037994384766
Argentina,ARG,1985,1.11533999443054
Argentina,ARG,1986,1.10020005702972
Argentina,ARG,1987,1.07888996601105
Argentina,ARG,1988,1.08455002307892
Argentina,ARG,1996,1.1065000295639
Argentina,ARG,1997,1.09433996677399
Argentina,ARG,1998,1.05930995941162
Argentina,ARG,1999,1.07411003112793
Argentina,ARG,2000,1.06289994716644
Argentina,ARG,2001,1.06358003616333
Argentina,ARG,2002,1.06178998947144
Argentina,ARG,2003,1.06905996799469
Argentina,ARG,2004,1.08380997180939
Argentina,ARG,2005,1.09599995613098
Argentina,ARG,2006,1.10922002792358
Argentina,ARG,2007,1.11899995803833
Argentina,ARG,2008,1.1270500421524
Argentina,ARG,2009,1.11742997169495
Argentina,ARG,2010,1.09786999225616
Argentina,ARG,2011,1.10406994819641
Argentina,ARG,2012,1.0892299413681
Argentina,ARG,2013,1.07585000991821
Armenia,ARM,2000,1.0867999792099
Armenia,ARM,2007,1.14534997940063
Armenia,ARM,2008,1.16572999954224
Armenia,ARM,2009,1.17005002498627
Aruba,ABW,1999,1.05887997150421
Aruba,ABW,2000,1.03342998027802
Aruba,ABW,2001,1.04704999923706
Aruba,ABW,2002,1.05408000946045
Aruba,ABW,2003,1.04877996444702
Aruba,ABW,2004,1.00032997131348
Aruba,ABW,2005,1.00445997714996
Aruba,ABW,2006,0.987909972667694
Aruba,ABW,2007,1.03064000606537
Aruba,ABW,2008,1.07120001316071
Aruba,ABW,2009,1.04960000514984
Aruba,ABW,2010,1.05125999450684
Aruba,ABW,2011,1.05634999275208
Aruba,ABW,2012,1.01679003238678
Australia,AUS,1993,1.00448000431061
Australia,AUS,1994,0.996930003166199
Australia,AUS,1995,0.996060013771057
Australia,AUS,1996,0.995869994163513
Australia,AUS,1997,1.03178000450134
Australia,AUS,1998,1.04069995880127
Australia,AUS,1999,1.00557994842529
Australia,AUS,2000,1.01302003860474
Australia,AUS,2001,0.995039999485016
Australia,AUS,2002,0.982060015201569
Australia,AUS,2003,0.98827999830246
Australia,AUS,2004,0.978039979934692
Australia,AUS,2005,0.97596001625061
Australia,AUS,2006,0.998690009117126
Australia,AUS,2007,1.00606000423431
Australia,AUS,2008,0.999750018119812
Australia,AUS,2009,0.981559991836548
Australia,AUS,2010,0.969630002975464
Australia,AUS,2011,0.967750012874603
Australia,AUS,2012,0.96697998046875
Australia,AUS,2013,0.946439981460571
Austria,AUT,1971,0.900680005550385
Austria,AUT,1976,0.889259994029999
Austria,AUT,1981,0.897530019283295
Austria,AUT,1982,0.911750018596649
Austria,AUT,1983,0.905019998550415
Austria,AUT,1984,0.905399978160858
Austria,AUT,1985,0.927489995956421
Austria,AUT,1986,0.911989986896515
Austria,AUT,1987,0.90227997303009
Austria,AUT,1988,0.908760011196136
Austria,AUT,1989,0.922850012779236
Austria,AUT,1990,0.914200007915497
Austria,AUT,1991,0.922269999980927
Austria,AUT,1992,0.923120021820068
Austria,AUT,1993,0.930090010166168
Austria,AUT,1994,0.936590015888214
Austria,AUT,1995,0.938950002193451
Austria,AUT,1996,0.945070028305054
Austria,AUT,1997,0.95320999622345
Austria,AUT,1998,0.945789992809296
Austria,AUT,1999,0.954540014266968
Austria,AUT,2000,0.959179997444153
Austria,AUT,2001,0.958989977836609
Austria,AUT,2002,0.951150000095367
Austria,AUT,2003,0.948189973831177
Austria,AUT,2004,0.944750010967255
Austria,AUT,2005,0.951529979705811
Austria,AUT,2006,0.959959983825684
Austria,AUT,2007,0.960120022296906
Austria,AUT,2008,0.957260012626648
Austria,AUT,2009,0.954339981079102
Austria,AUT,2010,0.960060000419617
Austria,AUT,2011,0.960910022258759
Austria,AUT,2012,0.960229992866516
Austria,AUT,2013,0.960529983043671
Austria,AUT,2014,0.954280018806458
Azerbaijan,AZE,1981,0.973969995975494
Azerbaijan,AZE,1986,0.961009979248047
Azerbaijan,AZE,1991,1.00387001037598
Azerbaijan,AZE,1992,0.983690023422241
Azerbaijan,AZE,1993,0.960139989852905
Azerbaijan,AZE,1994,0.939740002155304
Azerbaijan,AZE,1995,1.03051996231079
Azerbaijan,AZE,1996,1.05016994476318
Azerbaijan,AZE,1997,1.08641004562378
Azerbaijan,AZE,2006,0.963639974594116
Azerbaijan,AZE,2007,0.965749979019165
Azerbaijan,AZE,2008,0.987550020217896
Azerbaijan,AZE,2009,1.02911996841431
Azerbaijan,AZE,2010,0.985180020332336
Azerbaijan,AZE,2011,0.979589998722076
Azerbaijan,AZE,2012,0.986129999160767
Azerbaijan,AZE,2013,0.982990026473999
Azerbaijan,AZE,2014,0.993529975414276
Bahamas,BHS,1982,1.13275003433228
Bahamas,BHS,1983,1.1457200050354
Bahamas,BHS,1985,1.16219997406006
Bahamas,BHS,1986,1.14474999904633
Bahamas,BHS,1987,1.09633004665375
Bahamas,BHS,1992,1.02438998222351
Bahamas,BHS,1993,1.01658999919891
Bahamas,BHS,1995,0.99957001209259
Bahamas,BHS,1997,1.24872994422913
Bahamas,BHS,1999,0.98580002784729
Bahamas,BHS,2002,1.04041004180908
Bahamas,BHS,2004,0.989820003509521
Bahamas,BHS,2005,0.996240019798279
Bahamas,BHS,2006,1.00185000896454
Bahamas,BHS,2007,1.02799999713898
Bahamas,BHS,2008,1.01690995693207
Bahamas,BHS,2009,1.02117002010345
Bahamas,BHS,2010,1.05370998382568
Bahrain,BHR,1971,0.723879992961884
Bahrain,BHR,1972,0.851530015468597
Bahrain,BHR,1973,0.88672000169754
Bahrain,BHR,1974,0.940769970417023
Bahrain,BHR,1975,0.946979999542236
Bahrain,BHR,1976,0.96126002073288
Bahrain,BHR,1977,0.943880021572113
Bahrain,BHR,1978,0.923919975757599
Bahrain,BHR,1979,0.860050022602081
Bahrain,BHR,1980,0.84867000579834
Bahrain,BHR,1981,0.809029996395111
Bahrain,BHR,1982,0.847750008106232
Bahrain,BHR,1983,0.861090004444122
Bahrain,BHR,1984,0.910539984703064
Bahrain,BHR,1985,0.924600005149841
Bahrain,BHR,1986,0.954710006713867
Bahrain,BHR,1987,0.956820011138916
Bahrain,BHR,1988,0.972500026226044
Bahrain,BHR,1989,1.00782001018524
Bahrain,BHR,1990,1.02324998378754
Bahrain,BHR,1991,1.0429699420929
Bahrain,BHR,1992,1.07102000713348
Bahrain,BHR,1993,1.06711995601654
Bahrain,BHR,1994,1.05888998508453
Bahrain,BHR,1995,1.03987002372742
Bahrain,BHR,1996,1.04901003837585
Bahrain,BHR,1997,1.08117997646332
Bahrain,BHR,1998,1.07671999931335
Bahrain,BHR,1999,1.08331000804901
Bahrain,BHR,2000,1.07755994796753
Bahrain,BHR,2001,1.1193699836731
Bahrain,BHR,2002,1.16407001018524
Bahrain,BHR,2003,1.14974999427795
Bahrain,BHR,2004,1.11705994606018
Bahrain,BHR,2005,1.08647000789642
Bahrain,BHR,2006,1.04024994373322
Bangladesh,BGD,1973,0.343270003795624
Bangladesh,BGD,1976,0.331580013036728
Bangladesh,BGD,1977,0.273710012435913
Bangladesh,BGD,1979,0.257660001516342
Bangladesh,BGD,1980,0.323049992322922
Bangladesh,BGD,1981,0.235670000314713
Bangladesh,BGD,1984,0.414689987897873
Bangladesh,BGD,1985,0.404619991779327
Bangladesh,BGD,1986,0.471480011940002
Bangladesh,BGD,1987,0.463259994983673
Bangladesh,BGD,1988,0.480989992618561
Bangladesh,BGD,1989,0.497220009565353
Bangladesh,BGD,1990,0.509859979152679
Bangladesh,BGD,1998,0.939779996871948
Bangladesh,BGD,1999,0.99057000875473
Bangladesh,BGD,2000,1.02890002727509
Bangladesh,BGD,2001,1.08139002323151
Bangladesh,BGD,2002,1.10023999214172
Bangladesh,BGD,2003,1.0998899936676
Bangladesh,BGD,2004,1.02611005306244
Bangladesh,BGD,2005,1.06582999229431
Bangladesh,BGD,2006,1.05668997764587
Bangladesh,BGD,2007,1.05327999591827
Bangladesh,BGD,2008,1.12532997131348
Bangladesh,BGD,2009,1.07860004901886
Bangladesh,BGD,2010,1.1229499578476
Bangladesh,BGD,2011,1.15183997154236
Bangladesh,BGD,2012,1.13717997074127
Bangladesh,BGD,2013,1.08178997039795
Barbados,BRB,1971,1.02526998519897
Barbados,BRB,1972,1.02137994766235
Barbados,BRB,1973,1.01064002513885
Barbados,BRB,1974,1.00197005271912
Barbados,BRB,1975,1.02728998661041
Barbados,BRB,1976,1.11050999164581
Barbados,BRB,1977,1.11552000045776
Barbados,BRB,1978,1.09114003181458
Barbados,BRB,1979,1.09753000736237
Barbados,BRB,1980,1.157870054245
Barbados,BRB,1981,1.0045200586319
Barbados,BRB,1982,1.07479000091553
Barbados,BRB,1983,1.03391003608704
Barbados,BRB,1984,1.03973996639252
Barbados,BRB,1985,1.02488005161285
Barbados,BRB,1989,1.06906998157501
Barbados,BRB,1990,0.904569983482361
Barbados,BRB,1999,1.05336999893188
Barbados,BRB,2000,1.03779995441437
Barbados,BRB,2001,1.00381004810333
Barbados,BRB,2002,1.00059998035431
Barbados,BRB,2003,1.01049995422363
Barbados,BRB,2004,1.0042200088501
Barbados,BRB,2005,0.989400029182434
Barbados,BRB,2006,1.0215699672699
Barbados,BRB,2007,1.01144003868103
Barbados,BRB,2008,1.02418994903564
Barbados,BRB,2009,1.01644003391266
Barbados,BRB,2010,1.00495004653931
Barbados,BRB,2011,1.03720998764038
Barbados,BRB,2014,1.02600002288818
Belarus,BLR,1971,1.0443799495697
Belarus,BLR,1972,0.990920007228851
Belarus,BLR,1973,0.961790025234222
Belarus,BLR,1974,0.948939979076386
Belarus,BLR,1975,0.985480010509491
Belarus,BLR,1976,1.07884001731873
Belarus,BLR,1977,1.06720995903015
Belarus,BLR,1978,1.06868004798889
Belarus,BLR,1979,1.07016003131866
Belarus,BLR,1980,1.05578005313873
Belarus,BLR,1987,1.04644000530243
Belarus,BLR,1988,1.04674994945526
Belarus,BLR,1989,1.04436004161835
Belarus,BLR,1990,1.04270005226135
Belarus,BLR,1998,1.0442099571228
Belarus,BLR,2008,0.970149993896484
Belarus,BLR,2009,0.969280004501343
Belarus,BLR,2010,0.967999994754791
Belarus,BLR,2011,0.967199981212616
Belarus,BLR,2012,0.965520024299622
Belarus,BLR,2013,0.976880013942719
Belarus,BLR,2014,0.983179986476898
Belgium,BEL,1971,0.975690007209778
Belgium,BEL,1972,0.972630023956299
Belgium,BEL,1973,0.979300022125244
Belgium,BEL,1974,0.980669975280762
Belgium,BEL,1975,0.992980003356934
Belgium,BEL,1976,0.994170010089874
Belgium,BEL,1977,1.01156997680664
Belgium,BEL,1978,1.01675999164581
Belgium,BEL,1979,1.01648998260498
Belgium,BEL,1980,1.02620995044708
Belgium,BEL,1981,1.03308999538422
Belgium,BEL,1982,1.02779996395111
Belgium,BEL,1983,1.038409948349
Belgium,BEL,1984,1.02332997322083
Belgium,BEL,1985,1.02490997314453
Belgium,BEL,1986,1.01400995254517
Belgium,BEL,1987,1.01092994213104
Belgium,BEL,1988,1.0077999830246
Belgium,BEL,1989,1.00794994831085
Belgium,BEL,1990,1.01089000701904
Belgium,BEL,1991,1.00858998298645
Belgium,BEL,1992,1.00600004196167
Belgium,BEL,1993,1.05694997310638
Belgium,BEL,1994,1.05851995944977
Belgium,BEL,1995,1.07181000709534
Belgium,BEL,1996,1.06877994537354
Belgium,BEL,1999,1.07281994819641
Belgium,BEL,2000,1.1007399559021
Belgium,BEL,2001,1.11096000671387
Belgium,BEL,2002,1.1181800365448
Belgium,BEL,2003,1.10021996498108
Belgium,BEL,2004,0.967040002346039
Belgium,BEL,2005,0.967090010643005
Belgium,BEL,2006,0.968729972839355
Belgium,BEL,2007,0.965499997138977
Belgium,BEL,2008,0.969210028648376
Belgium,BEL,2009,0.972280025482178
Belgium,BEL,2010,0.971199989318848
Belgium,BEL,2011,0.969030022621155
Belgium,BEL,2012,0.974720001220703
Belgium,BEL,2013,1.1363400220871
Belgium,BEL,2014,1.13389003276825
Belize,BLZ,1986,1.05840003490448
Belize,BLZ,1987,1.02901005744934
Belize,BLZ,1991,1.05133998394012
Belize,BLZ,1994,1.01121997833252
Belize,BLZ,1995,1.02714002132416
Belize,BLZ,1999,1.07024002075195
Belize,BLZ,2000,1.05394005775452
Belize,BLZ,2001,1.050950050354
Belize,BLZ,2003,1.04234004020691
Belize,BLZ,2004,1.06377995014191
Belize,BLZ,2005,1.03174996376038
Belize,BLZ,2006,1.04516005516052
Belize,BLZ,2007,1.05599999427795
Belize,BLZ,2008,1.06779003143311
Belize,BLZ,2009,1.06743001937866
Belize,BLZ,2010,1.07892000675201
Belize,BLZ,2011,1.06471002101898
Belize,BLZ,2012,1.02922999858856
Belize,BLZ,2013,1.04165995121002
Belize,BLZ,2014,1.04680001735687
Benin,BEN,1971,0.427929997444153
Benin,BEN,1973,0.434469997882843
Benin,BEN,1974,0.442079991102219
Benin,BEN,1975,0.483390003442764
Benin,BEN,1977,0.37814998626709
Benin,BEN,1985,0.401450008153915
Benin,BEN,1986,0.386860013008118
Benin,BEN,1987,0.390989989042282
Benin,BEN,1999,0.44870999455452
Benin,BEN,2000,0.445450007915497
Benin,BEN,2001,0.460180014371872
Benin,BEN,2002,0.460810005664825
Benin,BEN,2003,0.455619990825653
Benin,BEN,2004,0.45974999666214
Benin,BEN,2005,0.545379996299744
Benin,BEN,2011,0.609830021858215
Benin,BEN,2013,0.656719982624054
Benin,BEN,2014,0.676680028438568
Bermuda,BMU,1971,1.15699005126953
Bermuda,BMU,1972,0.990190029144287
Bermuda,BMU,1973,1.143630027771
Bermuda,BMU,1974,1.14432001113892
Bermuda,BMU,1975,1.14557003974915
Bermuda,BMU,1976,1.10016000270844
Bermuda,BMU,1977,1.09378004074097
Bermuda,BMU,1978,1.08319997787476
Bermuda,BMU,1979,1.00534999370575
Bermuda,BMU,1980,1.00270998477936
Bermuda,BMU,2001,1.06954002380371
Bermuda,BMU,2002,1.08554005622864
Bermuda,BMU,2003,1.129390001297
Bermuda,BMU,2004,1.15877997875214
Bermuda,BMU,2005,1.1314400434494
Bermuda,BMU,2006,1.08937001228333
Bermuda,BMU,2010,1.18075001239777
Bermuda,BMU,2011,1.17548000812531
Bermuda,BMU,2012,1.16376996040344
Bermuda,BMU,2013,1.16673994064331
Bermuda,BMU,2014,1.13940000534058
Bhutan,BTN,1970,0.0351999998092651
Bhutan,BTN,1971,0.0812399983406067
Bhutan,BTN,1972,0.0834200009703636
Bhutan,BTN,1974,0.109600000083447
Bhutan,BTN,1977,0.189759999513626
Bhutan,BTN,1983,0.208800002932549
Bhutan,BTN,1984,0.214959993958473
Bhutan,BTN,1998,0.755810022354126
Bhutan,BTN,1999,0.771879971027374
Bhutan,BTN,2000,0.794229984283447
Bhutan,BTN,2001,0.832639992237091
Bhutan,BTN,2005,0.886669993400574
Bhutan,BTN,2006,0.915889978408813
Bhutan,BTN,2007,0.936129987239838
Bhutan,BTN,2008,0.949289977550507
Bhutan,BTN,2009,1.00109004974365
Bhutan,BTN,2010,1.01640999317169
Bhutan,BTN,2011,1.04365003108978
Bhutan,BTN,2012,1.05901002883911
Bhutan,BTN,2013,1.07037997245789
Bhutan,BTN,2014,1.06927001476288
Bolivia,BOL,1971,0.707279980182648
Bolivia,BOL,1998,0.926769971847534
Bolivia,BOL,1999,0.927489995956421
Bolivia,BOL,2000,0.952620029449463
Bolivia,BOL,2001,0.956629991531372
Bolivia,BOL,2002,0.957350015640259
Bolivia,BOL,2003,0.961679995059967
Bolivia,BOL,2006,0.951799988746643
Bolivia,BOL,2007,0.962369978427887
Bolivia,BOL,2008,0.971859991550446
Bolivia,BOL,2009,0.984109997749329
Bolivia,BOL,2010,0.987670004367828
Bolivia,BOL,2011,0.995459973812103
Bolivia,BOL,2012,0.994270026683807
Bolivia,BOL,2013,0.993019998073578
Bosnia and Herzegovina,BIH,2011,1.02262997627258
Bosnia and Herzegovina,BIH,2012,1.02178001403809
Bosnia and Herzegovina,BIH,2013,1.02628004550934
Bosnia and Herzegovina,BIH,2014,1.03036999702454
Botswana,BWA,1970,0.826929986476898
Botswana,BWA,1971,0.882669985294342
Botswana,BWA,1972,0.861790001392365
Botswana,BWA,1973,0.949310004711151
Botswana,BWA,1974,1.04883003234863
Botswana,BWA,1975,1.0796799659729
Botswana,BWA,1976,1.14219999313354
Botswana,BWA,1977,1.19855999946594
Botswana,BWA,1978,1.14014995098114
Botswana,BWA,1979,1.18610000610352
Botswana,BWA,1980,1.20231997966766
Botswana,BWA,1981,1.24713003635406
Botswana,BWA,1983,1.18917000293732
Botswana,BWA,1984,1.14985001087189
Botswana,BWA,1985,1.13209998607635
Botswana,BWA,1986,1.09728002548218
Botswana,BWA,1987,1.0456999540329
Botswana,BWA,1988,1.03640997409821
Botswana,BWA,1989,1.07959997653961
Botswana,BWA,1990,1.11138999462128
Botswana,BWA,1991,1.17651998996735
Botswana,BWA,1992,1.15815997123718
Botswana,BWA,1993,1.13706004619598
Botswana,BWA,1994,1.0984799861908
Botswana,BWA,1995,1.10071003437042
Botswana,BWA,1998,1.08557999134064
Botswana,BWA,1999,1.06870996952057
Botswana,BWA,2000,1.06605005264282
Botswana,BWA,2001,1.04992997646332
Botswana,BWA,2002,1.05822002887726
Botswana,BWA,2003,1.05524003505707
Botswana,BWA,2004,1.04542994499207
Botswana,BWA,2005,1.03110003471375
Botswana,BWA,2006,1.05560004711151
Botswana,BWA,2007,1.05706000328064
Botswana,BWA,2012,1.05791997909546
Botswana,BWA,2013,1.05639004707336
Brazil,BRA,2002,1.07744002342224
Brazil,BRA,2003,1.11107003688812
Brazil,BRA,2004,1.10038995742798
Brazil,BRA,2005,1.10046005249023
Brazil,BRA,2007,1.12339997291565
Brazil,BRA,2008,1.12592005729675
Brazil,BRA,2009,1.11670994758606
Brazil,BRA,2011,1.09908998012543
Brazil,BRA,2012,1.08414995670319
Brazil,BRA,2013,1.08528995513916
Brunei,BRN,1970,0.852819979190826
Brunei,BRN,1971,0.886269986629486
Brunei,BRN,1972,0.907060027122498
Brunei,BRN,1973,0.935459971427917
Brunei,BRN,1974,0.94309002161026
Brunei,BRN,1975,0.959559977054596
Brunei,BRN,1976,1.00621998310089
Brunei,BRN,1977,1.03596997261047
Brunei,BRN,1978,1.06018996238708
Brunei,BRN,1979,1.07404005527496
Brunei,BRN,1980,1.06684005260468
Brunei,BRN,1981,1.08011996746063
Brunei,BRN,1982,1.07219004631042
Brunei,BRN,1983,1.08764004707336
Brunei,BRN,1984,1.0880800485611
Brunei,BRN,1991,1.08793997764587
Brunei,BRN,1992,1.11355996131897
Brunei,BRN,1993,1.1007000207901
Brunei,BRN,1994,1.07668995857239
Brunei,BRN,1998,1.05967998504639
Brunei,BRN,1999,1.06055998802185
Brunei,BRN,2000,1.0409699678421
Brunei,BRN,2001,1.02512001991272
Brunei,BRN,2002,1.00818002223969
Brunei,BRN,2003,1.01267004013062
Brunei,BRN,2004,1.00831997394562
Brunei,BRN,2005,1.00821995735168
Brunei,BRN,2006,1.02030003070831
Brunei,BRN,2007,1.02023994922638
Brunei,BRN,2008,1.01075005531311
Brunei,BRN,2009,1.00497996807098
Brunei,BRN,2010,1.00795996189117
Brunei,BRN,2011,0.996259987354279
Brunei,BRN,2012,1.01330995559692
Brunei,BRN,2013,1.02146995067596
Brunei,BRN,2014,0.999700009822845
Bulgaria,BGR,1971,0.986660003662109
Bulgaria,BGR,1972,0.992999970912933
Bulgaria,BGR,1973,0.994499981403351
Bulgaria,BGR,1974,0.998040020465851
Bulgaria,BGR,1975,1.00601005554199
Bulgaria,BGR,1976,0.977429986000061
Bulgaria,BGR,1977,0.995199978351593
Bulgaria,BGR,1978,0.979300022125244
Bulgaria,BGR,1979,0.97681999206543
Bulgaria,BGR,1980,0.978789985179901
Bulgaria,BGR,1981,0.991460025310516
Bulgaria,BGR,1982,0.993449985980988
Bulgaria,BGR,1983,0.993340015411377
Bulgaria,BGR,1984,0.995389997959137
Bulgaria,BGR,1985,0.994480013847351
