Entity,Code,Year,Year,OEC ECI Ranking (Observatory of Economic Complexity (2016))
Albania,ALB,1964,44
Albania,ALB,1965,43
Albania,ALB,1966,43
Albania,ALB,1967,36
Albania,ALB,1968,41
Albania,ALB,1969,43
Albania,ALB,1970,44
Albania,ALB,1971,41
Albania,ALB,1972,43
Albania,ALB,1973,48
Albania,ALB,1974,53
Albania,ALB,1975,53
Albania,ALB,1976,55
Albania,ALB,1977,62
Albania,ALB,1978,48
Albania,ALB,1979,48
Albania,ALB,1980,30
Albania,ALB,1981,38
Albania,ALB,1982,34
Albania,ALB,1983,39
Albania,ALB,1984,51
Albania,ALB,1985,57
Albania,ALB,1986,64
Albania,ALB,1987,57
Albania,ALB,1988,58
Albania,ALB,1989,59
Albania,ALB,1990,54
Albania,ALB,1991,55
Albania,ALB,1992,65
Albania,ALB,1993,67
Albania,ALB,1994,66
Albania,ALB,1995,69
Albania,ALB,1996,70
Albania,ALB,1997,72
Albania,ALB,1998,71
Albania,ALB,1999,73
Albania,ALB,2000,69
Albania,ALB,2001,59
Albania,ALB,2002,56
Albania,ALB,2003,59
Albania,ALB,2004,65
Albania,ALB,2005,69
Albania,ALB,2006,75
Albania,ALB,2007,79
Albania,ALB,2008,52
Albania,ALB,2009,37
Albania,ALB,2010,38
Albania,ALB,2011,46
Albania,ALB,2012,76
Albania,ALB,2013,79
Albania,ALB,2014,75
Albania,ALB,2015,78
Albania,ALB,2016,71
Algeria,DZA,1964,40
Algeria,DZA,1965,48
Algeria,DZA,1966,55
Algeria,DZA,1967,54
Algeria,DZA,1968,60
Algeria,DZA,1969,59
Algeria,DZA,1970,58
Algeria,DZA,1971,59
Algeria,DZA,1972,67
Algeria,DZA,1973,66
Algeria,DZA,1974,74
Algeria,DZA,1975,71
Algeria,DZA,1976,74
Algeria,DZA,1977,75
Algeria,DZA,1978,79
Algeria,DZA,1979,78
Algeria,DZA,1980,77
Algeria,DZA,1981,84
Algeria,DZA,1982,85
Algeria,DZA,1983,88
Algeria,DZA,1984,88
Algeria,DZA,1985,88
Algeria,DZA,1986,89
Algeria,DZA,1987,76
Algeria,DZA,1988,59
Algeria,DZA,1989,58
Algeria,DZA,1990,75
Algeria,DZA,1991,74
Algeria,DZA,1992,90
Algeria,DZA,1993,90
Algeria,DZA,1994,86
Algeria,DZA,1995,90
Algeria,DZA,1996,86
Algeria,DZA,1997,93
Algeria,DZA,1998,94
Algeria,DZA,1999,86
Algeria,DZA,2000,97
Algeria,DZA,2001,98
Algeria,DZA,2002,93
Algeria,DZA,2003,97
Algeria,DZA,2004,103
Algeria,DZA,2005,103
Algeria,DZA,2006,90
Algeria,DZA,2007,88
Algeria,DZA,2008,105
Algeria,DZA,2009,107
Algeria,DZA,2010,109
Algeria,DZA,2011,114
Algeria,DZA,2012,114
Algeria,DZA,2013,110
Algeria,DZA,2014,104
Algeria,DZA,2015,105
Algeria,DZA,2016,64
Angola,AGO,1964,89
Angola,AGO,1965,88
Angola,AGO,1966,87
Angola,AGO,1967,84
Angola,AGO,1968,91
Angola,AGO,1969,90
Angola,AGO,1970,90
Angola,AGO,1971,90
Angola,AGO,1972,93
Angola,AGO,1973,86
Angola,AGO,1974,87
Angola,AGO,1975,91
Angola,AGO,1976,90
Angola,AGO,1977,94
Angola,AGO,1978,95
Angola,AGO,1979,94
Angola,AGO,1980,94
Angola,AGO,1981,97
Angola,AGO,1982,97
Angola,AGO,1983,97
Angola,AGO,1984,98
Angola,AGO,1985,99
Angola,AGO,1986,99
Angola,AGO,1987,90
Angola,AGO,1988,98
Angola,AGO,1989,92
Angola,AGO,1990,98
Angola,AGO,1991,100
Angola,AGO,1992,114
Angola,AGO,1993,114
Angola,AGO,1994,110
Angola,AGO,1995,117
Angola,AGO,1996,117
Angola,AGO,1997,117
Angola,AGO,1998,115
Angola,AGO,1999,115
Angola,AGO,2000,117
Angola,AGO,2001,117
Angola,AGO,2002,120
Angola,AGO,2003,120
Angola,AGO,2004,88
Angola,AGO,2005,88
Angola,AGO,2006,92
Angola,AGO,2007,119
Angola,AGO,2008,120
Angola,AGO,2009,119
Angola,AGO,2010,120
Angola,AGO,2011,121
Angola,AGO,2012,119
Argentina,ARG,1964,49
Argentina,ARG,1965,42
Argentina,ARG,1966,46
Argentina,ARG,1967,49
Argentina,ARG,1968,52
Argentina,ARG,1969,50
Argentina,ARG,1970,49
Argentina,ARG,1971,47
Argentina,ARG,1972,47
Argentina,ARG,1973,41
Argentina,ARG,1974,39
Argentina,ARG,1975,35
Argentina,ARG,1976,45
Argentina,ARG,1977,44
Argentina,ARG,1978,45
Argentina,ARG,1979,46
Argentina,ARG,1980,52
Argentina,ARG,1981,52
Argentina,ARG,1982,48
Argentina,ARG,1983,45
Argentina,ARG,1984,45
Argentina,ARG,1985,44
Argentina,ARG,1986,46
Argentina,ARG,1987,42
Argentina,ARG,1988,42
Argentina,ARG,1989,42
Argentina,ARG,1990,43
Argentina,ARG,1991,41
Argentina,ARG,1992,55
Argentina,ARG,1993,54
Argentina,ARG,1994,58
Argentina,ARG,1995,56
Argentina,ARG,1996,57
Argentina,ARG,1997,56
Argentina,ARG,1998,57
Argentina,ARG,1999,56
Argentina,ARG,2000,53
Argentina,ARG,2001,54
Argentina,ARG,2002,59
Argentina,ARG,2003,58
Argentina,ARG,2004,54
Argentina,ARG,2005,51
Argentina,ARG,2006,51
Argentina,ARG,2007,53
Argentina,ARG,2008,54
Argentina,ARG,2009,58
Argentina,ARG,2010,60
Argentina,ARG,2011,60
Argentina,ARG,2012,64
