Entity,Code,Year,Fossil fuels (%)
Algeria,DZA,1976,16.64566337257176
Algeria,DZA,1977,10.457243284218132
Algeria,DZA,1978,25.951447773718073
Algeria,DZA,1979,31.128405232359533
Algeria,DZA,1980,19.436163194423916
Algeria,DZA,1981,21.38580405365522
Algeria,DZA,1982,15.222418415128104
Algeria,DZA,1983,9.556733913917492
Algeria,DZA,1984,-4.222466395657209
Algeria,DZA,1985,0.5897894117457891
Algeria,DZA,1986,6.284868735482441
Algeria,DZA,1987,2.5081217630856356
Algeria,DZA,1988,7.468695834176553
Algeria,DZA,1989,-2.78164789022608
Algeria,DZA,1990,6.131762904481808
Algeria,DZA,1991,-1.0636110812570432
Algeria,DZA,1992,2.702115779158021
Algeria,DZA,1993,-7.097794161447357
Algeria,DZA,1994,1.5083554638511298
Algeria,DZA,1995,3.697003584459191
Algeria,DZA,1996,-0.9753184002795678
Algeria,DZA,1997,-3.8405749489362817
Algeria,DZA,1998,3.3850715596350778
Algeria,DZA,1999,1.0141480620516896
Algeria,DZA,2000,-3.554290052783471
Algeria,DZA,2001,3.610673204767312
Algeria,DZA,2002,3.597400800769379
Algeria,DZA,2003,4.465549526113999
Algeria,DZA,2004,3.8378059214909443
Algeria,DZA,2005,4.476943218526608
Algeria,DZA,2006,3.8168652979455597
Algeria,DZA,2007,5.3882178567546735
Algeria,DZA,2008,5.955117155469192
Algeria,DZA,2009,5.947216620839724
Algeria,DZA,2010,-2.4509322598670447
Algeria,DZA,2011,6.058027781777642
Algeria,DZA,2012,9.308775588223961
Algeria,DZA,2013,5.941791120078577
Algeria,DZA,2014,8.99990839259277
Algeria,DZA,2015,5.469947592303748
Algeria,DZA,2016,-0.1534823759727577
Algeria,DZA,2017,0.062105691464231505
Algeria,DZA,2018,6.70184157500977
Argentina,ARG,1966,3.3455548919678835
Argentina,ARG,1967,2.9771508288040316
Argentina,ARG,1968,3.305653348404536
Argentina,ARG,1969,3.6059808174906394
Argentina,ARG,1970,-5.803790368343109
Argentina,ARG,1971,6.32575963645623
Argentina,ARG,1972,1.8326340257381446
Argentina,ARG,1973,3.2198302730073847
Argentina,ARG,1974,2.161940600157908
Argentina,ARG,1975,-3.8408430527911652
Argentina,ARG,1976,5.874994277447909
Argentina,ARG,1977,4.844516643010355
Argentina,ARG,1978,-0.1037104302893832
Argentina,ARG,1979,4.6260140119681825
Argentina,ARG,1980,-2.812351954347536
Argentina,ARG,1981,-4.021978492191868
Argentina,ARG,1982,1.3018180381489497
Argentina,ARG,1983,3.4108353662495983
Argentina,ARG,1984,-1.9832611944669232
Argentina,ARG,1985,-4.133306778162648
Argentina,ARG,1986,12.122347027940904
Argentina,ARG,1987,4.2736276395596295
Argentina,ARG,1988,6.133085101662572
Argentina,ARG,1989,-2.9412261161527176
Argentina,ARG,1990,-5.386413558721415
Argentina,ARG,1991,2.0733104725804363
Argentina,ARG,1992,6.911256623630835
Argentina,ARG,1993,1.1669072829588956
Argentina,ARG,1994,-0.6082345880247697
Argentina,ARG,1995,5.2779176891150525
Argentina,ARG,1996,9.49234390427578
Argentina,ARG,1997,-4.455278352077219
Argentina,ARG,1998,5.011307953503441
Argentina,ARG,1999,0.3402510192693331
Argentina,ARG,2000,1.4720461770030946
Argentina,ARG,2001,-5.386462456565533
Argentina,ARG,2002,-5.130131811226047
Argentina,ARG,2003,9.573636579926802
Argentina,ARG,2004,8.388583768841883
Argentina,ARG,2005,6.6988231361317485
Argentina,ARG,2006,3.877898401430868
Argentina,ARG,2007,7.961733189140574
Argentina,ARG,2008,2.207108464911145
Argentina,ARG,2009,-3.6927003074980425
Argentina,ARG,2010,6.650609323889967
Argentina,ARG,2011,2.865574862614584
Argentina,ARG,2012,4.102243631839975
Argentina,ARG,2013,3.7210010321014897
Argentina,ARG,2014,-0.33358342288339893
Argentina,ARG,2015,1.932503623099957
Argentina,ARG,2016,0.5868850796818093
Argentina,ARG,2017,-0.2281912695039745
Argentina,ARG,2018,-1.9228077094852414
Australia,AUS,1966,10.517656931207764
Australia,AUS,1967,6.187208193676574
Australia,AUS,1968,6.139281422037679
Australia,AUS,1969,3.8904287978615226
Australia,AUS,1970,8.7407944260677
Australia,AUS,1971,4.589601353834971
Australia,AUS,1972,4.805023992347857
Australia,AUS,1973,6.921666493932621
Australia,AUS,1974,5.94332773191848
Australia,AUS,1975,1.31582850975267
Australia,AUS,1976,4.0356126512343105
Australia,AUS,1977,5.506576683853459
Australia,AUS,1978,2.1960597474951493
Australia,AUS,1979,4.313823758159496
Australia,AUS,1980,0.9941044140292732
Australia,AUS,1981,0.7250040349047637
Australia,AUS,1982,0.273905980612521
Australia,AUS,1983,0.4713081514311046
Australia,AUS,1984,4.208238529358965
Australia,AUS,1985,0.5282820428668789
Australia,AUS,1986,3.512720622646759
Australia,AUS,1987,2.9205284968514267
Australia,AUS,1988,4.551855159728602
Australia,AUS,1989,5.0383889305098295
Australia,AUS,1990,1.7090642683204926
Australia,AUS,1991,-0.9009995835205453
Australia,AUS,1992,0.9922099758709946
Australia,AUS,1993,2.856068977069426
Australia,AUS,1994,4.225114392825757
Australia,AUS,1995,2.865071533116903
Australia,AUS,1996,2.5103962016783665
Australia,AUS,1997,2.620133147080206
Australia,AUS,1998,2.4387896025978684
Australia,AUS,1999,4.4151700495147495
Australia,AUS,2000,0.4395577235623893
Australia,AUS,2001,1.040463718664597
Australia,AUS,2002,1.4156642836099298
Australia,AUS,2003,1.4380467380977535
Australia,AUS,2004,3.328871778626974
Australia,AUS,2005,-0.5333399494042323
Australia,AUS,2006,6.154641254112847
Australia,AUS,2007,1.584252080640347
Australia,AUS,2008,2.124667574023942
Australia,AUS,2009,-0.8900274908204997
Australia,AUS,2010,0.06869113078598055
Australia,AUS,2011,1.9817229467100406
Australia,AUS,2012,-1.2783915654842604
Australia,AUS,2013,-0.39766228896130906
Australia,AUS,2014,2.1869841387569755
Australia,AUS,2015,0.9121782505722154
Australia,AUS,2016,1.1044822688053513
Australia,AUS,2017,-0.7812886796343843
Australia,AUS,2018,1.1951308549203343
Austria,AUT,1966,3.6187336899963896
Austria,AUT,1967,0.6480995755529628
Austria,AUT,1968,8.402327511185458
Austria,AUT,1969,7.492318621311123
Austria,AUT,1970,10.843583804408663
Austria,AUT,1971,6.3555097856430764
Austria,AUT,1972,3.619045962112355
Austria,AUT,1973,6.645364872788484
Austria,AUT,1974,-3.9634888880507146
Austria,AUT,1975,-2.3637335233499757
Austria,AUT,1976,9.197854444227694
Austria,AUT,1977,-5.291294784751854
Austria,AUT,1978,5.751532822956507
Austria,AUT,1979,3.7732488304551337
Austria,AUT,1980,-1.8144923409125213
Austria,AUT,1981,-6.171806496735
Austria,AUT,1982,-4.695024040385565
Austria,AUT,1983,0.014795721310845167
Austria,AUT,1984,3.8487367549515428
Austria,AUT,1985,1.7048220158369265
Austria,AUT,1986,-0.3834504771500602
Austria,AUT,1987,2.509030395339118
Austria,AUT,1988,-2.246800037399066
Austria,AUT,1989,1.0448162816802942
Austria,AUT,1990,6.768631903950739
Austria,AUT,1991,6.8392579429821465
Austria,AUT,1992,-6.236111973933756
Austria,AUT,1993,0.22657445756903982
Austria,AUT,1994,0.5085756184293855
Austria,AUT,1995,4.581721004213035
Austria,AUT,1996,3.8665247564687366
Austria,AUT,1997,0.6667268617529087
Austria,AUT,1998,0.904630882159152
Austria,AUT,1999,-0.39480094479589223
Austria,AUT,2000,-0.6898799013548396
Austria,AUT,2001,6.92295116389805
Austria,AUT,2002,0.91219071401063
Austria,AUT,2003,8.472575172197704
Austria,AUT,2004,-1.518925044829944
Austria,AUT,2005,1.5791679614663767
Austria,AUT,2006,-0.9812164882767482
Austria,AUT,2007,-5.0578954872829485
Austria,AUT,2008,1.7392179173135514
Austria,AUT,2009,-6.572931005024518
Austria,AUT,2010,7.241270033453118
Austria,AUT,2011,-5.342394390535599
Austria,AUT,2012,-2.703016670849201
Austria,AUT,2013,-0.559544327372341
Austria,AUT,2014,-5.204753121794137
Austria,AUT,2015,3.0840840687218707
Austria,AUT,2016,1.4959247052836355
Austria,AUT,2017,4.173983206445198
Austria,AUT,2018,-1.173615970143449
Azerbaijan,AZE,1986,8.387489813708381
Azerbaijan,AZE,1987,-3.120756282453241
Azerbaijan,AZE,1988,0.20548079712345846
Azerbaijan,AZE,1989,1.9907936916818914
Azerbaijan,AZE,1990,3.0905452287603774
Azerbaijan,AZE,1991,-4.106816055803753
Azerbaijan,AZE,1992,-14.645750036634286
Azerbaijan,AZE,1993,-14.529171815159803
Azerbaijan,AZE,1994,-7.46870690985959
Azerbaijan,AZE,1995,-5.688777529162903
Azerbaijan,AZE,1996,-18.482055370924723
Azerbaijan,AZE,1997,-4.79856153232161
Azerbaijan,AZE,1998,-0.173800015566683
Azerbaijan,AZE,1999,0.6303491068885947
Azerbaijan,AZE,2000,4.4872580520246785
Azerbaijan,AZE,2001,-3.188971993077183
Azerbaijan,AZE,2002,-2.8855198142113347
Azerbaijan,AZE,2003,7.555564592103137
Azerbaijan,AZE,2004,13.53073172388295
Azerbaijan,AZE,2005,8.405635449811943
Azerbaijan,AZE,2006,-0.8237501748314391
Azerbaijan,AZE,2007,-9.661372683283819
Azerbaijan,AZE,2008,1.2880656855070338
Azerbaijan,AZE,2009,-12.248599137953864
Azerbaijan,AZE,2010,-3.753583127094906
Azerbaijan,AZE,2011,13.776747906184816
Azerbaijan,AZE,2012,4.808081063006786
Azerbaijan,AZE,2013,3.3932888042361053
Azerbaijan,AZE,2014,2.336649832085258
Azerbaijan,AZE,2015,8.990665099152672
Azerbaijan,AZE,2016,-1.5290661933165084
Azerbaijan,AZE,2017,-1.6173369049490516
Azerbaijan,AZE,2018,0.5244771825927863
Bangladesh,BGD,1972,89.3250386143614
Bangladesh,BGD,1973,21.431827321320675
Bangladesh,BGD,1974,4.8081459985052755
Bangladesh,BGD,1975,11.247355738130537
Bangladesh,BGD,1976,14.80221092849201
Bangladesh,BGD,1977,3.4404249564342626
Bangladesh,BGD,1978,7.391948941298088
Bangladesh,BGD,1979,10.499716060393283
Bangladesh,BGD,1980,13.418172320642974
Bangladesh,BGD,1981,0.3942839379996954
Bangladesh,BGD,1982,11.726435009883796
Bangladesh,BGD,1983,-2.205344823188926
Bangladesh,BGD,1984,6.689143242028228
Bangladesh,BGD,1985,12.990370181027199
Bangladesh,BGD,1986,11.102550710449876
Bangladesh,BGD,1987,10.252430950327307
Bangladesh,BGD,1988,10.848527917519469
Bangladesh,BGD,1989,6.89259241921607
Bangladesh,BGD,1990,6.500762018048634
Bangladesh,BGD,1991,-3.4611012063408886
Bangladesh,BGD,1992,9.567399694249158
Bangladesh,BGD,1993,10.98920982062921
Bangladesh,BGD,1994,5.437246800692042
Bangladesh,BGD,1995,20.210941690175275
Bangladesh,BGD,1996,3.7814130002701507
Bangladesh,BGD,1997,5.224170677341133
Bangladesh,BGD,1998,6.251167269768065
Bangladesh,BGD,1999,1.2364170108298378
Bangladesh,BGD,2000,7.535884821928707
Bangladesh,BGD,2001,14.011108010532514
Bangladesh,BGD,2002,3.7055371698801576
Bangladesh,BGD,2003,6.07543205063481
Bangladesh,BGD,2004,3.487376003334419
Bangladesh,BGD,2005,6.356505990795047
Bangladesh,BGD,2006,6.161678684095895
Bangladesh,BGD,2007,4.522811039821928
Bangladesh,BGD,2008,5.548660623962953
Bangladesh,BGD,2009,10.304304912167407
Bangladesh,BGD,2010,4.313324860346968
Bangladesh,BGD,2011,6.47984440822138
Bangladesh,BGD,2012,8.915758766748239
Bangladesh,BGD,2013,2.0077140128287096
Bangladesh,BGD,2014,6.035667334325656
Bangladesh,BGD,2015,15.402194200438002
Bangladesh,BGD,2016,1.6175017582331197
Bangladesh,BGD,2017,3.7078610980192828
Bangladesh,BGD,2018,8.713288228777461
Belarus,BLR,1986,14.165892031384786
Belarus,BLR,1987,1.4558406909609412
Belarus,BLR,1988,1.43592370449801
Belarus,BLR,1989,-3.2845416035263475
Belarus,BLR,1990,-4.117392441855239
Belarus,BLR,1991,-1.0794508839564232
Belarus,BLR,1992,-5.388581426932227
Belarus,BLR,1993,-19.915068097290643
Belarus,BLR,1994,-16.6707254932434
Belarus,BLR,1995,-9.270924317440265
Belarus,BLR,1996,2.5395055365191155
Belarus,BLR,1997,0.9957102241876958
Belarus,BLR,1998,-2.150493585349156
Belarus,BLR,1999,-2.6524516320345026
Belarus,BLR,2000,2.755182116478272
Belarus,BLR,2001,-2.522336406081238
Belarus,BLR,2002,2.9786626341183453
Belarus,BLR,2003,-0.44561732212375915
Belarus,BLR,2004,12.631833875053932
Belarus,BLR,2005,-0.3598204585099185
Belarus,BLR,2006,6.221973226895727
Belarus,BLR,2007,-2.3595415208201076
Belarus,BLR,2008,1.1641885127800622
Belarus,BLR,2009,-5.219847584096648
Belarus,BLR,2010,6.171257481283421
Belarus,BLR,2011,-0.5765617139054102
Belarus,BLR,2012,8.036693262831808
Belarus,BLR,2013,-11.8728577991139
Belarus,BLR,2014,3.402883620833541
Belarus,BLR,2015,-9.215357495608822
Belarus,BLR,2016,-0.6026915587374448
Belarus,BLR,2017,1.1565010458035596
Belarus,BLR,2018,4.9197104396979
Belgium,BEL,1966,-3.683024366803378
Belgium,BEL,1967,4.969440168202355
Belgium,BEL,1968,11.480631912783391
Belgium,BEL,1969,9.79714173920918
Belgium,BEL,1970,5.621130322966272
Belgium,BEL,1971,-1.81245848425442
Belgium,BEL,1972,6.282638831232745
Belgium,BEL,1973,1.2567297434032065
Belgium,BEL,1974,-3.500519734702201
Belgium,BEL,1975,-9.347167470261553
Belgium,BEL,1976,4.545375074005431
Belgium,BEL,1977,-1.0225270311944201
Belgium,BEL,1978,4.355848844193533
Belgium,BEL,1979,3.6336513495834666
Belgium,BEL,1980,-5.12136808705087
Belgium,BEL,1981,-5.478275970483315
Belgium,BEL,1982,-6.093470576115612
Belgium,BEL,1983,-8.480104700709056
Belgium,BEL,1984,2.8257536821787665
Belgium,BEL,1985,0.7989401608367697
Belgium,BEL,1986,0.7590608422176404
Belgium,BEL,1987,2.0754424587827724
Belgium,BEL,1988,1.8310363345666714
Belgium,BEL,1989,2.111080511784702
Belgium,BEL,1990,6.513078684991425
Belgium,BEL,1991,4.202717909799358
Belgium,BEL,1992,-0.8042061023654901
Belgium,BEL,1993,-1.0938131309476073
Belgium,BEL,1994,7.472760363477815
Belgium,BEL,1995,0.6595821918490952
Belgium,BEL,1996,6.698804032236461
Belgium,BEL,1997,-0.7912566436098389
Belgium,BEL,1998,2.963173365786198
Belgium,BEL,1999,-2.3357282397630574
Belgium,BEL,2000,3.1006047316401775
Belgium,BEL,2001,-0.050634869621790646
Belgium,BEL,2002,-0.8382139019091128
Belgium,BEL,2003,4.709542506360975
Belgium,BEL,2004,0.440323683809285
Belgium,BEL,2005,-1.1718171567509206
Belgium,BEL,2006,0.5757429098904865
Belgium,BEL,2007,0.12482288460593516
Belgium,BEL,2008,2.7417124982598295
Belgium,BEL,2009,-8.7426653766141
Belgium,BEL,2010,7.257951817656627
Belgium,BEL,2011,-9.069993471365445
Belgium,BEL,2012,-1.9582930771114282
Belgium,BEL,2013,1.46959057114171
Belgium,BEL,2014,-4.341268632208695
Belgium,BEL,2015,4.527749952906568
Belgium,BEL,2016,1.6751612442257535
Belgium,BEL,2017,0.386726930618142
Belgium,BEL,2018,1.7525770680204333
Brazil,BRA,1966,8.991114824736556
Brazil,BRA,1967,3.2391843605313886
Brazil,BRA,1968,17.86308314719067
Brazil,BRA,1969,9.877290646776027
Brazil,BRA,1970,13.617696605746321
Brazil,BRA,1971,9.578023041397255
Brazil,BRA,1972,14.504498975914903
Brazil,BRA,1973,21.004733605293204
Brazil,BRA,1974,7.902943372791049
Brazil,BRA,1975,4.139634047963914
Brazil,BRA,1976,8.11843668920853
Brazil,BRA,1977,4.543191160740823
Brazil,BRA,1978,10.287713903007889
Brazil,BRA,1979,6.005701732119673
Brazil,BRA,1980,-1.7071190675555625
Brazil,BRA,1981,-4.4971207714814
Brazil,BRA,1982,3.324677439759749
Brazil,BRA,1983,-1.236767051921861
Brazil,BRA,1984,5.30883233539452
Brazil,BRA,1985,5.501382325928006
Brazil,BRA,1986,10.61065710884983
Brazil,BRA,1987,3.3618385635277193
Brazil,BRA,1988,2.0806517901724275
Brazil,BRA,1989,1.168424276983826
Brazil,BRA,1990,-3.542141540820476
Brazil,BRA,1991,3.1438641773379628
Brazil,BRA,1992,5.758793629498182
Brazil,BRA,1993,4.419458716836577
Brazil,BRA,1994,6.336020986043067
Brazil,BRA,1995,4.62405435998825
Brazil,BRA,1996,6.005789782596693
Brazil,BRA,1997,5.974005988242781
Brazil,BRA,1998,3.1832223109893754
Brazil,BRA,1999,2.273490230276609
Brazil,BRA,2000,0.07725222683416799
Brazil,BRA,2001,2.723558195209863
Brazil,BRA,2002,0.33638424888524643
Brazil,BRA,2003,-0.8141874440964592
Brazil,BRA,2004,5.7474678568654625
Brazil,BRA,2005,2.084328843424599
Brazil,BRA,2006,1.5468919985728746
Brazil,BRA,2007,5.797447514688914
Brazil,BRA,2008,7.893539780514258
Brazil,BRA,2009,-4.503552131261035
Brazil,BRA,2010,13.536170889457221
Brazil,BRA,2011,4.0321030622783915
Brazil,BRA,2012,4.261374260293893
Brazil,BRA,2013,8.705865379757306
Brazil,BRA,2014,4.402537793481032
Brazil,BRA,2015,-1.5025833897973406
Brazil,BRA,2016,-7.50856293341311
Brazil,BRA,2017,2.4982749419092842
Brazil,BRA,2018,-1.262405615264206
Bulgaria,BGR,1966,7.552030031172774
Bulgaria,BGR,1967,16.913558008274943
Bulgaria,BGR,1968,13.753427707637078
Bulgaria,BGR,1969,10.762332852968438
Bulgaria,BGR,1970,12.381798959337086
Bulgaria,BGR,1971,4.229320156163596
Bulgaria,BGR,1972,3.092463067601803
Bulgaria,BGR,1973,3.369998701970367
Bulgaria,BGR,1974,2.560239129084141
Bulgaria,BGR,1975,8.460860138271853
Bulgaria,BGR,1976,2.9106537156292633
Bulgaria,BGR,1977,4.216318987764778
Bulgaria,BGR,1978,4.555891388358657
Bulgaria,BGR,1979,3.4406187654999254
Bulgaria,BGR,1980,5.703170882639452
Bulgaria,BGR,1981,-4.246471282478725
Bulgaria,BGR,1982,1.7504397313564457
Bulgaria,BGR,1983,-1.0195267509364059
Bulgaria,BGR,1984,-0.9735429621521519
Bulgaria,BGR,1985,-0.2277197485496374
Bulgaria,BGR,1986,3.2433577377487532
Bulgaria,BGR,1987,0.3298449459526287
Bulgaria,BGR,1988,-0.7573594715638787
Bulgaria,BGR,1989,0.26317872600325476
Bulgaria,BGR,1990,-8.33201065115965
Bulgaria,BGR,1991,-20.99662796702472
Bulgaria,BGR,1992,-4.806989791993022
Bulgaria,BGR,1993,4.3651043128347
Bulgaria,BGR,1994,-5.668548293880327
Bulgaria,BGR,1995,5.2595815298453585
Bulgaria,BGR,1996,-1.8787766396412442
Bulgaria,BGR,1997,-6.28966113742826
Bulgaria,BGR,1998,-4.477849585579918
Bulgaria,BGR,1999,-14.04305247928892
Bulgaria,BGR,2000,-3.1158334379790764
Bulgaria,BGR,2001,5.268006812312387
Bulgaria,BGR,2002,-5.458096225391474
Bulgaria,BGR,2003,8.061932476822875
Bulgaria,BGR,2004,-3.3918886333765275
Bulgaria,BGR,2005,6.016848090378102
Bulgaria,BGR,2006,2.35154488374818
Bulgaria,BGR,2007,5.211707623080408
Bulgaria,BGR,2008,-3.5030258205753673
Bulgaria,BGR,2009,-15.783259925481852
Bulgaria,BGR,2010,1.9617049001158238
Bulgaria,BGR,2011,10.166703879864315
Bulgaria,BGR,2012,-7.612857245699045
Bulgaria,BGR,2013,-9.894543239042742
Bulgaria,BGR,2014,5.223820410039504
Bulgaria,BGR,2015,7.697863584286679
Bulgaria,BGR,2016,-5.152672791257729
Bulgaria,BGR,2017,5.249993759909466
Bulgaria,BGR,2018,-5.420291969988145
Canada,CAN,1966,4.949494176763292
Canada,CAN,1967,5.399766576913456
Canada,CAN,1968,7.861738763707238
Canada,CAN,1969,4.690083165300529
Canada,CAN,1970,7.6708767486233675
Canada,CAN,1971,2.6202162987848165
Canada,CAN,1972,5.7201463164097355
Canada,CAN,1973,5.46487692310289
Canada,CAN,1974,1.5141419495464437
Canada,CAN,1975,-0.6843731043201462
Canada,CAN,1976,5.617809670911833
Canada,CAN,1977,5.362060799472168
Canada,CAN,1978,-1.2757185754916134
Canada,CAN,1979,2.2134822452286373
Canada,CAN,1980,1.4388021861812428
Canada,CAN,1981,-4.296493433563531
Canada,CAN,1982,-3.493886078992947
Canada,CAN,1983,-4.023650052669325
Canada,CAN,1984,5.909280020007168
Canada,CAN,1985,0.869827384218369
Canada,CAN,1986,-2.4597656502624687
Canada,CAN,1987,3.6326958689126387
Canada,CAN,1988,7.1069477337126985
Canada,CAN,1989,4.4623985291694535
Canada,CAN,1990,-2.6072061488596088
Canada,CAN,1991,-3.095617824636576
Canada,CAN,1992,3.3507781302607897
Canada,CAN,1993,0.528532462395348
Canada,CAN,1994,3.0207440214845116
Canada,CAN,1995,3.7692978183567982
Canada,CAN,1996,2.269383674572434
Canada,CAN,1997,3.2651317695387094
Canada,CAN,1998,1.412930946269153
Canada,CAN,1999,2.7981068100787043
Canada,CAN,2000,3.075671250843759
Canada,CAN,2001,-0.9321566487514366
Canada,CAN,2002,2.911055748225677
Canada,CAN,2003,2.594190552624598
Canada,CAN,2004,0.01748121336810904
Canada,CAN,2005,-0.9322163553580509
Canada,CAN,2006,-1.2574987367458323
Canada,CAN,2007,4.468410411660373
Canada,CAN,2008,-1.5181215485879807
Canada,CAN,2009,-6.704313708281018
Canada,CAN,2010,5.089151886713061
Canada,CAN,2011,4.173447136960484
Canada,CAN,2012,-1.9755556700331134
Canada,CAN,2013,2.8698045340129985
Canada,CAN,2014,2.421383276757605
Canada,CAN,2015,-1.022141036028268
Canada,CAN,2016,-1.2711693960504422
Canada,CAN,2017,1.5220513593153573
Canada,CAN,2018,0.9810715851656715
Chile,CHL,1966,7.537007099730242
Chile,CHL,1967,1.9241299174245885
Chile,CHL,1968,2.5647624954996395
Chile,CHL,1969,6.951905996536478
Chile,CHL,1970,5.32036570694745
Chile,CHL,1971,7.316888802083832
Chile,CHL,1972,0.7376689678314952
Chile,CHL,1973,-4.101247624923854
Chile,CHL,1974,-3.9329060555737705
Chile,CHL,1975,-12.337435867367464
Chile,CHL,1976,5.54206296729205
Chile,CHL,1977,3.2052428909006947
Chile,CHL,1978,6.330691569996638
Chile,CHL,1979,3.5000180148715643
Chile,CHL,1980,2.6144892569046396
Chile,CHL,1981,2.3554780847128587
Chile,CHL,1982,-13.34779091869478
Chile,CHL,1983,0.7667212942305879
Chile,CHL,1984,5.000459117386491
Chile,CHL,1985,-1.955705639862293
Chile,CHL,1986,3.2506408009111976
Chile,CHL,1987,3.5535384346965238
Chile,CHL,1988,17.521489297130287
Chile,CHL,1989,19.980950806534082
Chile,CHL,1990,9.046218345152246
Chile,CHL,1991,5.277031004015509
Chile,CHL,1992,4.74674774351882
Chile,CHL,1993,6.900604375033992
Chile,CHL,1994,7.277482669497104
Chile,CHL,1995,7.667652669443914
Chile,CHL,1996,10.835495740389911
Chile,CHL,1997,15.271735245139162
Chile,CHL,1998,5.086286124339101
Chile,CHL,1999,7.672492923656882
Chile,CHL,2000,0.617606916937774
Chile,CHL,2001,-2.246188131099036
Chile,CHL,2002,2.7913015661376273
Chile,CHL,2003,0.17065586503177688
Chile,CHL,2004,7.99533787974569
Chile,CHL,2005,0.6294592379118447
Chile,CHL,2006,6.546839397135917
Chile,CHL,2007,7.134881362734857
Chile,CHL,2008,-3.3483937396528773
Chile,CHL,2009,-3.0811511144450687
Chile,CHL,2010,3.520781446451493
Chile,CHL,2011,11.055561973405382
Chile,CHL,2012,1.7072268286195014
Chile,CHL,2013,0.7105001649814202
Chile,CHL,2014,-4.0991269132929276
Chile,CHL,2015,0.8082498465951105
Chile,CHL,2016,7.228517616277719
Chile,CHL,2017,-1.5135070419908359
Chile,CHL,2018,3.7406031298834685
China,CHN,1966,8.971909075822836
China,CHN,1967,-9.924126985218152
China,CHN,1968,0.3682565764639767
China,CHN,1969,22.589703505233928
China,CHN,1970,28.94673184879235
China,CHN,1971,18.489664422463157
China,CHN,1972,7.635971514646411
China,CHN,1973,5.360297485409871
China,CHN,1974,2.7788500150468964
China,CHN,1975,12.26339173261457
China,CHN,1976,5.424773727432153
China,CHN,1977,9.203403764596274
China,CHN,1978,10.161563203111633
China,CHN,1979,2.7537060761435583
China,CHN,1980,1.43286376530396
China,CHN,1981,-1.8225172442090098
China,CHN,1982,4.057092925835004
China,CHN,1983,6.004614478056647
China,CHN,1984,7.619319336094166
China,CHN,1985,8.23381965471459
China,CHN,1986,4.911302234046877
China,CHN,1987,7.929100843631431
China,CHN,1988,7.341338251266505
China,CHN,1989,4.782161273062457
China,CHN,1990,1.041169394938013
China,CHN,1991,5.3665466344817725
China,CHN,1992,5.321895650872355
China,CHN,1993,7.254456316604019
China,CHN,1994,5.543151133045998
China,CHN,1995,2.5390516751583547
China,CHN,1996,5.6012194294520645
China,CHN,1997,0.3622706613480853
China,CHN,1998,0.07768701117314425
China,CHN,1999,3.7418953387854614
China,CHN,2000,2.9503993274184293
China,CHN,2001,4.619202948053047
China,CHN,2002,9.171330437121306
China,CHN,2003,17.294785228859944
China,CHN,2004,16.64075071962006
China,CHN,2005,13.741767397244665
China,CHN,2006,9.668727756661877
China,CHN,2007,8.513793422089645
China,CHN,2008,2.0849935890999483
China,CHN,2009,4.8194196538787315
China,CHN,2010,6.197891270185907
China,CHN,2011,8.461503309273311
China,CHN,2012,2.419030334245198
China,CHN,2013,3.186600951579921
China,CHN,2014,0.8183060383093022
China,CHN,2015,-0.039184938329317465
China,CHN,2016,0.05865209478934652
China,CHN,2017,1.9434100777053098
China,CHN,2018,3.080704113306809
Colombia,COL,1966,8.6950573047603
Colombia,COL,1967,5.813362507587017
Colombia,COL,1968,4.527864741596943
Colombia,COL,1969,0.3625015388200037
Colombia,COL,1970,8.744351761063784
Colombia,COL,1971,-2.9954009719827313
Colombia,COL,1972,12.605326923633076
Colombia,COL,1973,-1.7223069271633418
Colombia,COL,1974,11.769769492411598
Colombia,COL,1975,-0.07304273581791865
Colombia,COL,1976,3.9638834235337983
Colombia,COL,1977,2.3169192452447085
Colombia,COL,1978,5.080657167490155
Colombia,COL,1979,5.3587020600309065
Colombia,COL,1980,-0.14249245928025234
Colombia,COL,1981,3.419444171039432
Colombia,COL,1982,3.957696185564319
Colombia,COL,1983,6.275613837712424
Colombia,COL,1984,0.35108205039711127
Colombia,COL,1985,2.9202514384656375
Colombia,COL,1986,-0.4391733816669685
Colombia,COL,1987,8.676410356771136
Colombia,COL,1988,-1.8201540448842257
Colombia,COL,1989,3.742126331897344
Colombia,COL,1990,-10.115018960278743
Colombia,COL,1991,5.252199727682472
Colombia,COL,1992,14.961474372372185
Colombia,COL,1993,5.574536339963876
Colombia,COL,1994,4.5752356578288245
Colombia,COL,1995,2.21439461821038
Colombia,COL,1996,-0.4144307795897806
Colombia,COL,1997,8.79181429007696
Colombia,COL,1998,1.5029762922227574
Colombia,COL,1999,-13.167895926035422
Colombia,COL,2000,-0.07068248124334486
Colombia,COL,2001,-3.0049033127504288
Colombia,COL,2002,-3.2415123387102063
Colombia,COL,2003,2.5128201953277918
Colombia,COL,2004,0.11753572066068863
Colombia,COL,2005,-0.5532102814073903
Colombia,COL,2006,14.31518938502052
Colombia,COL,2007,-1.0043470938367771
Colombia,COL,2008,10.179988059464495
Colombia,COL,2009,-1.681165981041477
Colombia,COL,2010,10.469725368979589
Colombia,COL,2011,-0.8210195506201612
Colombia,COL,2012,11.136222052235055
Colombia,COL,2013,4.88961584403842
Colombia,COL,2014,6.965887329333631
