Entity,Code,Year,Coal (kilowatt-hours),Oil (kilowatt-hours),Gas (kilowatt-hours)
Estonia,EST,2018,39890.75810169313,13208.492307543462,3555.5125413907795
Europe,,1965,9601.34549894577,7846.097502299746,597.2833555731653
Europe,,1966,9140.459282103891,8545.38401873532,670.9686791974186
Europe,,1967,8781.352091745184,9210.123754252816,798.2696282102429
Europe,,1968,8857.959247313293,10061.001504811562,1027.3932840157113
Europe,,1969,8916.621536552422,11132.564723286147,1316.7044922382822
Europe,,1970,8714.966987350355,12263.267479971533,1652.2406830779387
Europe,,1971,8289.853910378244,12788.164926584132,2021.8526923528418
Europe,,1972,7958.869889063696,13602.05329248771,2446.1746653312725
Europe,,1973,8036.5545890903895,14487.263647688014,2763.2637740194386
Europe,,1974,7917.175773542747,13558.12728713971,3111.49424220834
Europe,,1975,7688.625817605418,13015.894310336853,3321.9271350508598
Europe,,1976,8008.822935712032,13829.474045505773,3592.590049937606
Europe,,1977,7948.641731645126,13639.102445596234,3743.4131025790984
Europe,,1978,8056.245533006743,14260.036788109192,3875.1811071374977
Europe,,1979,8368.564382837449,14517.74169956905,4072.4011749367614
Europe,,1980,8487.338798463785,13479.189949619229,4049.850694640052
Europe,,1981,8308.313625477878,12506.66752238505,3993.080753080075
Europe,,1982,8321.349927921867,11850.843407630868,3901.2875705283654
Europe,,1983,8404.264353341932,11476.97535015653,4040.9768861229936
Europe,,1984,8357.370569561446,11499.75557924671,4216.416350680389
Europe,,1985,10100.39057587933,12812.919264485914,5690.874583471362
Europe,,1986,9975.301441223915,13154.579586497499,5813.031861939088
Europe,,1987,10017.439095807586,13162.782964810112,6045.915496237759
Europe,,1988,9778.20807938894,13176.833219355449,6075.407185052625
Europe,,1989,9631.701156300467,13084.635050193303,6224.026533013224
Europe,,1990,9108.844191854023,13263.305613318977,6697.048216088012
Europe,,1991,8498.201165607326,13044.159394704582,6762.383153953646
Europe,,1992,8024.378574093987,12790.58646559535,6377.514933724597
Europe,,1993,7475.2641011175565,12390.815925346848,6398.525597358512
Europe,,1994,7080.314313690791,12308.763128641367,6206.7554875192445
Europe,,1995,6941.934842796444,12505.740014310766,6552.870824065857
Europe,,1996,6798.377478143547,12733.18001576881,7260.0838027500195
Europe,,1997,6704.291591459569,12788.130965637789,7096.635527205763
Europe,,1998,6493.856457887434,13099.790649062237,7204.510127425267
Europe,,1999,6169.44125166343,12970.025139176934,7492.010168553003
Europe,,2000,6348.601625224137,12826.274613203366,7694.847979805106
Europe,,2001,6315.624510656262,13032.659240728362,7843.681323819598
Europe,,2002,6292.126560900825,12972.951227367856,7862.890262497383
Europe,,2003,6539.164292338649,13038.254672690211,8208.655689844663
Europe,,2004,6434.572654917034,13155.967423763677,8396.064664670694
Europe,,2005,6238.438925041958,13237.271745725971,8601.95069358196
Europe,,2006,6512.5148583908785,13297.172680119993,8522.012545248832
Europe,,2007,6543.233619540879,13049.211144423662,8431.568941402835
Europe,,2008,6203.65258181714,12957.035018297938,8530.510476200412
Europe,,2009,5545.444948925861,12340.564559870198,7852.915710675369
Europe,,2010,5784.5510145997,12184.209784686958,8454.231631540797
Europe,,2011,6018.120258268998,11830.220326419885,7862.437763099186
Europe,,2012,6138.80260602758,11437.061162534455,7648.316797957857
Europe,,2013,5930.2637361186535,11194.447001776873,7486.032479873498
Europe,,2014,5558.17452250524,10970.443270197127,6739.805031380851
Europe,,2015,5308.287549993608,11201.414779790948,6847.220368976404
Europe,,2016,5106.941334789613,11459.065757808705,7222.914251078998
Europe,,2017,4923.041685270622,11641.669798077683,7518.610286046895
Europe,,2018,4784.997384987549,11560.727715848845,7354.524325950713
Finland,FIN,1965,4434.191405121471,14770.296017299192,0
Finland,FIN,1966,4104.897483082297,17870.47951593102,0
Finland,FIN,1967,3942.448352582262,18690.911962926566,0
Finland,FIN,1968,4742.842603395734,21163.845292479324,0
Finland,FIN,1969,5680.950410780265,24542.97085113888,0
Finland,FIN,1970,5760.516044811362,27532.077302818736,0
Finland,FIN,1971,5093.8527636941035,28390.343608446754,0
Finland,FIN,1972,5624.119065484842,30070.936787873576,0
Finland,FIN,1973,6210.041593383958,33467.86083754011,0
Finland,FIN,1974,6296.0795435901255,29016.1468045116,945.8277184613747
Finland,FIN,1975,5680.228861366815,29876.91272608604,1558.592922006781
Finland,FIN,1976,7629.911280035913,31952.66401377271,1820.5182371715257
Finland,FIN,1977,7672.389580286496,31227.669121065937,1846.4293232483674
Finland,FIN,1978,10318.235952492645,31339.145485687266,2005.7447095544346
Finland,FIN,1979,9916.800576376023,33092.18757784532,1993.1763676566761
Finland,FIN,1980,11213.044183934839,31752.11866296993,1868.328226764829
Finland,FIN,1981,6859.494110577963,30232.556071954266,1479.8452295841998
Finland,FIN,1982,7569.056646415718,27838.692225315408,1390.5549805667013
Finland,FIN,1983,8175.81927993624,25710.769854874536,1341.0690612895928
Finland,FIN,1984,9366.362065746725,25931.626088379704,1527.7777766039283
Finland,FIN,1985,11815.482249733253,26076.87288753818,1929.4554185481575
Finland,FIN,1986,10761.719630391482,27201.795083427995,2327.0227629594324
Finland,FIN,1987,12015.152537033968,27001.162337201786,3067.5742454124547
Finland,FIN,1988,11993.549688123363,26582.73129826648,3289.659343188873
Finland,FIN,1989,11695.075124042598,26458.402823387587,4299.778984215391
Finland,FIN,1990,12267.313850520419,27191.089821216978,5046.036828456766
Finland,FIN,1991,12195.988576132697,26737.58503566448,5293.88324269775
Finland,FIN,1992,11043.332231976214,26209.54721034688,5468.78097203568
Finland,FIN,1993,12556.957588789432,25070.781713426655,5621.056783192035
Finland,FIN,1994,15216.085715801451,25872.78158479498,6174.220129323132
Finland,FIN,1995,13402.031647427233,23541.1441289119,6384.059387409651
Finland,FIN,1996,15913.362748960482,24363.91667948219,6655.5274374051005
Finland,FIN,1997,15028.73749095691,23981.813895788044,6529.179606671195
Finland,FIN,1998,12304.200016183191,25079.641713768397,7462.507531888072
Finland,FIN,1999,11894.42727005796,25214.85531068393,7453.63214819745
Finland,FIN,2000,11242.718238211259,25204.161903161144,7596.376252908637
Finland,FIN,2001,13555.608973444232,24681.38447042308,8223.07692235
Finland,FIN,2002,14692.329007590639,25506.260231306347,8145.022059142528
Finland,FIN,2003,18288.21503639181,26352.18282026019,8991.7734839736
Finland,FIN,2004,16382.953919923693,24514.045395097295,8637.924456879055
Finland,FIN,2005,10490.376286731318,25275.70536371934,7877.9235595683585
Finland,FIN,2006,16326.30071742657,24322.07731955657,8391.131324705324
Finland,FIN,2007,15355.427624418648,24495.70115394489,7731.219327366932
Finland,FIN,2008,11664.525494940779,24007.84579881557,7873.764908871969
Finland,FIN,2009,11697.813968311493,22567.610758442534,6997.379259277425
Finland,FIN,2010,14708.348863479316,23531.62708099143,7696.608274194931
Finland,FIN,2011,11895.640074805196,22310.692511317255,6701.2987012411895
Finland,FIN,2012,9695.598646171744,21260.999563108035,5899.3536464265935
Finland,FIN,2013,10671.334598961208,22221.78754791322,5461.788319159773
Finland,FIN,2014,9526.592605418424,21394.646261893424,4862.916845702252
Finland,FIN,2015,8101.6237906257975,21229.037971027185,4174.16732467433
Finland,FIN,2016,9237.247888903237,22205.57055562023,3647.2353579647147
Finland,FIN,2017,8443.264985187807,21652.09613322446,3325.9743129722374
Finland,FIN,2018,8993.552216567083,22632.29324982799,3700.4848411135263
France,FRA,1965,9870.052319551973,13073.65450295403,1026.668209530843
France,FRA,1966,9055.188323786891,13875.307659324033,1072.3803477342433
France,FRA,1967,8862.713466349116,15806.126198638498,1215.267657448994
France,FRA,1968,8458.987501847076,17000.132810950527,1442.4087448275861
France,FRA,1969,8406.991083259572,19502.40170049219,1664.1295840196876
France,FRA,1970,7942.067413547002,21990.60110853952,1881.830634110787
France,FRA,1971,7220.748475796964,23781.80695588609,2213.034904716299
France,FRA,1972,6371.795075161423,26195.046951544413,2596.082186803172
France,FRA,1973,6253.208515171219,28973.174159234324,3021.094760869565
France,FRA,1974,6283.908974196382,27331.354085413604,3131.563144183204
France,FRA,1975,5474.427116641044,24822.545450530473,3470.743489153334
France,FRA,1976,6402.441134199249,26709.657691989658,3708.8344233419552
France,FRA,1977,6138.533909707004,25537.378735777784,3854.3337764288003
France,FRA,1978,6378.984155028735,26506.42164155888,4095.2305398423905
France,FRA,1979,6900.060109950221,26262.506022260757,4518.821029326771
France,FRA,1980,6726.833812989159,24300.394090851714,4672.89958583946
France,FRA,1981,6102.843628166516,21835.09502594187,4724.912649803219
France,FRA,1982,6209.394936662316,20120.907686012397,4518.619887481385
France,FRA,1983,5590.057613168725,19536.743813550984,4788.340186374029
France,FRA,1984,5317.236423178387,18737.484141666515,4857.491192577095
France,FRA,1985,5133.575242059542,18330.332027231925,5172.228811510271
France,FRA,1986,4221.09640831758,18602.296961650918,5174.457623368441
France,FRA,1987,3821.958164690713,18630.265441090298,5208.2094675668895
France,FRA,1988,3713.2451983038172,18423.195671711863,5155.565158215445
France,FRA,1989,4022.7873909651807,18822.670156178643,5019.994116020141
France,FRA,1990,3897.395309439356,19017.200721880465,5342.6773961670815
France,FRA,1991,4129.780018975999,20051.86601214113,5827.498506428999
France,FRA,1992,3626.5525749383173,19941.27006847079,5791.905087511157
France,FRA,1993,2951.5914240892457,19152.495594237407,5900.553424174656
France,FRA,1994,2891.999930539879,18467.04135653359,5611.513882454374
France,FRA,1995,2949.6522611674336,18561.20999213176,5950.974878760251
France,FRA,1996,3131.431427980418,18898.762301192855,6552.8942285337525
France,FRA,1997,2732.6634719431136,18986.736352403772,6260.099448376017
France,FRA,1998,3237.6308945315177,19589.860760060914,6649.01016440011
France,FRA,1999,2886.5000681384577,19778.74654599687,6749.310098161965
France,FRA,2000,2791.854464627637,19378.096655931542,7048.436837332882
France,FRA,2001,2428.058224437559,19352.308754637615,7353.563249705308
France,FRA,2002,2484.990654816648,18692.37070944267,7289.646840319047
France,FRA,2003,2621.976860021244,18578.284077980814,7589.262596823342
France,FRA,2004,2477.650808428614,18611.992965389305,7692.59695581403
France,FRA,2005,2555.3751106020945,18285.031545338676,7806.376799240839
France,FRA,2006,2346.284101025866,18148.341148848136,7491.676014019087
France,FRA,2007,2414.924413518887,17757.63042322973,7234.790445114679
France,FRA,2008,2257.0526772653475,17530.464612951502,7456.549695415455
France,FRA,2009,1999.0774886078382,16794.683084794462,7152.051389434469
France,FRA,2010,2128.989871501273,16139.639295138362,7882.387085782444
France,FRA,2011,1796.9512595299104,15717.921387542312,6804.440713558572
France,FRA,2012,2024.736601854824,15177.10405377887,6992.054468211567
France,FRA,2013,2104.9587991501553,14917.259089398065,7065.319701480578
France,FRA,2014,1564.7536160388822,14418.316533956444,5905.2793904835335
France,FRA,2015,1512.7701496602176,14299.336243222193,6322.710281740181
France,FRA,2016,1467.1482031298324,14156.389624440219,6885.931152118514
France,FRA,2017,1662.6328208133493,14179.162885347687,6903.705716934751
France,FRA,2018,1499.9409148959087,14112.796251959502,6572.002179383299
Germany,DEU,1965,24515.15299479399,13383.117542063785,406.1957251198563
Germany,DEU,1966,22719.857155050766,14863.735402406928,484.6384042547514
Germany,DEU,1967,21734.354132903296,15349.892311219412,620.3530196584667
Germany,DEU,1968,21907.575480493793,17099.216840597586,1013.1378210047916
Germany,DEU,1969,22437.235374337153,19127.556953540075,1435.151273119817
Germany,DEU,1970,22067.22123240602,20922.781648540305,2032.8530770991879
Germany,DEU,1971,21060.794897829677,21735.394915065364,2678.3187225625084
Germany,DEU,1972,20530.040936858382,22912.174973891662,3462.831838182809
Germany,DEU,1973,20588.983935539454,24415.294248315004,4463.72261189885
Germany,DEU,1974,20683.301355975167,22158.462051856546,5585.666190658978
Germany,DEU,1975,18750.23359034189,21537.106423899262,5898.644155800447
Germany,DEU,1976,19812.127643370313,23291.52571153309,6248.7443530831915
Germany,DEU,1977,19050.19037452184,23032.591428507887,6643.935342220444
Germany,DEU,1978,19325.50945605417,24057.29767391249,7132.425953437525
Germany,DEU,1979,20484.6826793136,24859.799969389842,7897.67719574951
Germany,DEU,1980,20997.67433542404,22538.020168810603,7801.555248088346
Germany,DEU,1981,21397.45493419368,20502.18163480053,7476.042641744765
Germany,DEU,1982,20936.268511151608,19426.861052703847,6953.538975574263
Germany,DEU,1983,21743.180018001804,19061.95316042176,7243.7117465307965
Germany,DEU,1984,22466.521459282718,19020.58392894107,7573.200266357716
Germany,DEU,1985,22344.62325593369,19599.71768255419,7484.572723549401
Germany,DEU,1986,21082.906331131275,20618.21297438501,7451.8773228774135
Germany,DEU,1987,20939.69454983593,20021.63420702164,8057.53960577702
Germany,DEU,1988,20615.967589518314,19958.536898541653,7902.786392308576
Germany,DEU,1989,20850.46389524536,18667.467490045772,8051.842653174422
Germany,DEU,1990,19349.94855629064,19446.11525709009,8056.307503335695
Germany,DEU,1991,16902.483023788856,20223.857256318326,8418.472252072563
Germany,DEU,1992,15188.249339344451,20280.821658442033,8274.163606172855
Germany,DEU,1993,14245.784635820413,20476.85604774398,8704.737511367792
Germany,DEU,1994,13749.973319133276,20193.60877407742,8819.754582625908
Germany,DEU,1995,12989.306882117107,20108.098400202125,9580.764011602314
Germany,DEU,1996,12903.962804743987,20406.522368218484,10696.842261061925
Germany,DEU,1997,12491.77827793339,20270.641667993463,10209.383544098822
Germany,DEU,1998,12192.576721462354,20293.111607803155,10302.449268326722
Germany,DEU,1999,11740.77483120285,19691.2832874186,10273.876806841137
Germany,DEU,2000,12187.759735477452,19329.579343128462,10187.170100090907
Germany,DEU,2001,12214.698329956786,19583.822650232032,10735.899335433498
Germany,DEU,2002,12229.702772202123,18941.643254357023,10708.625470521863
Germany,DEU,2003,12419.68199890215,18590.10035355454,10828.040804294606
Germany,DEU,2004,12102.368915126277,18413.4856076599,10878.80062124905
Germany,DEU,2005,11585.202050364569,18189.489327144838,11063.447324137594
Germany,DEU,2006,12069.315435951003,18367.227038626766,11293.069581382562
Germany,DEU,2007,12405.407664808436,16776.21012337902,10905.312120532002
Germany,DEU,2008,11494.439482772063,17745.156992339573,11040.464597634027
Germany,DEU,2009,10312.638274737948,17059.27299402967,10436.356199254637
Germany,DEU,2010,11087.53538052631,17193.087195553468,10896.266098613089
Germany,DEU,2011,11264.360234880529,16654.613227095084,10000.58402809439
Germany,DEU,2012,11560.324634523853,16559.86885542094,10016.926080866462
Germany,DEU,2013,11868.315114727624,16828.938523788405,10468.171253927367
Germany,DEU,2014,11367.6488636415,16349.393801006752,9072.440488766115
Germany,DEU,2015,11188.27971822539,16234.966193661588,9409.027242794087
Germany,DEU,2016,10827.250164886733,16481.163544832958,10327.365745094532
Germany,DEU,2017,10064.727888720996,16742.647981586782,10855.5332412882
Germany,DEU,2018,9290.003154249074,15837.158152422888,10621.740048965403
Greece,GRC,1965,2898.5580790158506,6183.253818115685,0
Greece,GRC,1966,2880.7879858657247,6722.8014661813895,0
Greece,GRC,1967,2741.123358348968,7869.70359018879,0
Greece,GRC,1968,3080.8845839654573,8016.461113374957,0
Greece,GRC,1969,2966.230554910611,8485.505604364987,0
Greece,GRC,1970,3393.42566943675,9137.513208925438,0
Greece,GRC,1971,4971.1345646438,10032.968910988873,0
Greece,GRC,1972,5274.917378917379,11545.665874732764,0
Greece,GRC,1973,6158.374434389141,13339.39008248869,0
Greece,GRC,1974,6428.512165040924,12407.450106777667,0
Greece,GRC,1975,8329.629465276239,13007.328165575773,0
Greece,GRC,1976,9721.186589240713,13672.88219546401,0
Greece,GRC,1977,10196.198811453269,13737.544781728797,0
Greece,GRC,1978,8937.101927787835,14744.561193843863,0
Greece,GRC,1979,4840.944724674234,15387.29066854771,0
Greece,GRC,1980,4785.128285031682,15058.978822758909,0
Greece,GRC,1981,4691.484567901236,14489.915986615226,0
Greece,GRC,1982,4725.837501275902,14444.29893453098,86.0977850719608
Greece,GRC,1983,5757.799411824359,13771.196292546394,81.53331267417099
Greece,GRC,1984,6114.0772488906805,14034.190673850344,89.19927342678498
Greece,GRC,1985,7052.904293739969,14193.577693669744,83.39185443920546
Greece,GRC,1986,6699.298052920621,14336.697790284574,113.70444296055918
Greece,GRC,1987,7616.106194690266,15507.776895893408,129.26320019886646
Greece,GRC,1988,8510.935550935552,15946.259389327792,154.3659041886942
Greece,GRC,1989,9100.394840488381,17472.662440537613,154.83458045096492
Greece,GRC,1990,9165.519294934482,18693.152196450224,157.09955033053004
Greece,GRC,1991,8741.775470673778,18740.85158148328,153.85361162772662
Greece,GRC,1992,9029.581109404991,18845.25466753359,140.73896390499044
Greece,GRC,1993,8927.973637744448,19093.449249800648,102.66755225270552
Greece,GRC,1994,8853.836513856271,19341.748466566467,51.97275691028652
Greece,GRC,1995,8741.110597431603,19987.183777721944,47.482784560766795
Greece,GRC,1996,8435.881484490399,20648.571820144018,52.921898415805025
Greece,GRC,1997,9023.564080322758,20677.317080992118,182.35375055932514
Greece,GRC,1998,9384.726194165907,21530.709633427534,742.4945850966272
Greece,GRC,1999,8979.772093761336,20890.536639880305,1324.2388462395718
Greece,GRC,2000,9470.114222162065,21715.877606325575,1768.803085695723
Greece,GRC,2001,9742.775018861146,21955.415968448,1737.4500003350097
Greece,GRC,2002,9333.35997764264,22085.020621570384,1860.5919247182972
Greece,GRC,2003,9352.659613156253,22903.422769444693,2096.4608347963276
Greece,GRC,2004,9573.47853849577,22489.41042307076,2301.266595455274
Greece,GRC,2005,9451.955357683742,22716.97285850334,2319.153674393764
Greece,GRC,2006,8735.576341528833,24051.54832262852,2744.121591554761
Greece,GRC,2007,9264.063709532373,24454.910544604318,3495.30682558813
Greece,GRC,2008,8783.446888586957,23389.73283961957,3670.9060224963773
Greece,GRC,2009,8943.169672415368,22262.34656152021,3105.341986014235
Greece,GRC,2010,8404.260132255695,20393.82760235121,3425.386599211058
Greece,GRC,2011,8481.80765075261,19362.36306185243,4246.9185812854375
Greece,GRC,2012,8780.159168908265,17218.14529119748,3920.6175751071337
Greece,GRC,2013,7565.515853272507,16276.904368718,3473.319612396425
Greece,GRC,2014,7298.197233903374,16189.81548588917,2657.946958455285
Greece,GRC,2015,6138.911864915573,16804.09042517824,2881.2269888433398
Greece,GRC,2016,4775.516845030618,16921.94970668865,3766.1799341271785
Greece,GRC,2017,5277.675073327657,17572.699424713788,4561.737155748888
Greece,GRC,2018,5150.941897276183,17630.10817323703,4499.745663782551
Hong Kong,HKG,1965,412.6016729160658,7173.787688805885,0
Hong Kong,HKG,1966,347.6536943034405,7696.853353448957,0
Hong Kong,HKG,1967,272.7034482758621,9021.86315554207,0
Hong Kong,HKG,1968,191.5825006751283,9645.870750110722,0
Hong Kong,HKG,1969,110.82053996823717,11217.908887535734,0
Hong Kong,HKG,1970,63.452844894777876,11882.942483515199,0
Hong Kong,HKG,1971,80.22738886050078,12326.430123277978,0
Hong Kong,HKG,1972,38.04479114242577,13840.689272851034,0
Hong Kong,HKG,1973,20.16097077761268,14145.782222426944,0
Hong Kong,HKG,1974,19.78852698104035,14213.931222715119,0
Hong Kong,HKG,1975,16.578759800427658,13080.853726583513,0
Hong Kong,HKG,1976,21.507165973185394,15024.950044993064,0
Hong Kong,HKG,1977,18.245181532944866,15733.390979717617,0
Hong Kong,HKG,1978,12.622096809203388,15836.488736746256,0
Hong Kong,HKG,1979,9.801938474504848,15743.033958402868,0
Hong Kong,HKG,1980,4.777161634832615,15685.47226289587,0
Hong Kong,HKG,1981,81.86846339501209,16291.661023690667,0
Hong Kong,HKG,1982,2057.898378805852,15607.245727941876,0
Hong Kong,HKG,1983,4761.640046747176,13692.389948317104,0
Hong Kong,HKG,1984,6127.634408602151,12509.610800735409,0
Hong Kong,HKG,1985,7472.500472857953,11587.126494441081,0
Hong Kong,HKG,1986,8508.753024381165,11143.381050861719,0
Hong Kong,HKG,1987,10482.960658737422,10746.591084162856,0
Hong Kong,HKG,1988,11927.185531761741,12123.396017282706,0
Hong Kong,HKG,1989,12577.538080056678,12725.235170432166,0
Hong Kong,HKG,1990,11150.831005586595,13178.383913021997,0
Hong Kong,HKG,1991,11882.651724137932,13012.074951655171,0
Hong Kong,HKG,1992,12456.890025575449,16516.497538109124,0
Hong Kong,HKG,1993,14272.646761133605,17019.914810851893,0
Hong Kong,HKG,1994,10073.518333333333,17941.964212653333,0
Hong Kong,HKG,1995,10708.622616699542,18939.091514710715,49.95845614234057
Hong Kong,HKG,1996,7826.655350792112,18251.96442722438,3114.8851842531526
Hong Kong,HKG,1997,6485.109523809525,17738.14682485397,4775.650119387302
Hong Kong,HKG,1998,7914.634564438213,16708.726733023224,4398.575151999376
Hong Kong,HKG,1999,6656.48744455995,17492.10462950782,4772.253449274763
Hong Kong,HKG,2000,7636.954620451104,17997.071399409626,4259.301170006055
Hong Kong,HKG,2001,11956.239059293324,21205.58027012753,4260.570034010502
Hong Kong,HKG,2002,9249.270533624293,23047.803882318716,4025.2961838630263
Hong Kong,HKG,2003,11690.004129827508,23114.13825207435,2579.566539788848
Hong Kong,HKG,2004,10883.082118360267,27140.039585070426,3715.4898807753893
Hong Kong,HKG,2005,11796.487772168392,24388.403790635155,3710.3044269202364
Hong Kong,HKG,2006,11722.165050239637,26236.326039076743,4051.2853199044403
Hong Kong,HKG,2007,12719.013969692985,27963.40184552632,3763.7852745614036
Hong Kong,HKG,2008,11584.084084033711,25188.679030703286,4327.355928172043
Hong Kong,HKG,2009,12021.33975095307,28402.146946194945,4176.552206606498
Hong Kong,HKG,2010,10396.648802717487,30531.73962456216,5159.794497684467
Hong Kong,HKG,2011,12294.411938067646,30604.360883987447,4085.2550309590406
Hong Kong,HKG,2012,12033.016413326239,29118.415811565206,3740.490315073081
Hong Kong,HKG,2013,12748.820551854986,29586.24769633235,3503.0719423557625
Hong Kong,HKG,2014,13276.259440528382,27868.021615473022,3345.5356696355993
Hong Kong,HKG,2015,10840.677860658225,30330.063636738105,4238.292687620374
Hong Kong,HKG,2016,10753.075342049973,31160.298205494208,4316.075661961623
Hong Kong,HKG,2017,9987.377193831097,34867.64204928826,4265.176960947168
Hong Kong,HKG,2018,9897.96225964867,34995.14188898535,4092.9870688117207
Hungary,HUN,1965,12476.234021632254,4353.303015159292,1336.9960663480826
Hungary,HUN,1966,11920.522139498433,4763.5397617045455,1651.2784088518806
Hungary,HUN,1967,10300.079032100693,5019.972137878817,2110.913259441897
Hungary,HUN,1968,10125.672497570456,5240.091782279884,2646.1613217424683
Hungary,HUN,1969,10238.318327040372,5839.281796104173,3138.348340045503
Hungary,HUN,1970,10367.820760177503,6758.020343977426,3506.9457844790663
Hungary,HUN,1971,10004.842277361033,7590.622261403155,3640.6520481111756
Hungary,HUN,1972,9696.872242470747,8247.974641894303,3919.024554109917
Hungary,HUN,1973,9720.9623110771,9255.041610412281,4641.3095469160135
Hungary,HUN,1974,9243.221438107954,10101.277603166127,4928.046919455464
Hungary,HUN,1975,8771.938823976441,11350.953655561889,5452.954308401255
Hungary,HUN,1976,8845.088863679335,11833.63866131594,6516.094724687087
Hungary,HUN,1977,8946.91078311554,12512.082855034316,6983.148443666447
Hungary,HUN,1978,8891.354156925092,13767.241086654822,7606.962498767419
Hungary,HUN,1979,8924.81974848626,12921.267275416862,8003.935724330695
Hungary,HUN,1980,8736.018225776455,12538.656571898831,8621.884880501211
Hungary,HUN,1981,8784.730132142195,11989.813855639308,8825.702587509772
Hungary,HUN,1982,9184.834826427772,11389.522932409482,9243.071108308137
Hungary,HUN,1983,8672.629112381666,10847.365367782359,9255.389446183333
Hungary,HUN,1984,8480.687576528211,11414.806857718753,9472.120184362817
Hungary,HUN,1985,8369.725534734054,11682.165227976528,9716.780238367404
Hungary,HUN,1986,8308.722312006845,10837.686092365244,10352.909022255917
Hungary,HUN,1987,8339.18186157518,11409.247311684967,10321.360382249168
Hungary,HUN,1988,7898.592237661716,10603.364904087206,10248.03545780738
Hungary,HUN,1989,7097.408190732552,10310.209441681409,10473.755046571814
Hungary,HUN,1990,6900.761423340081,10740.652083267805,9989.292559816904
Hungary,HUN,1991,6434.755663417929,9263.587898009266,9918.888781688702
Hungary,HUN,1992,5805.094459889951,9360.054354609518,8722.849695990926
Hungary,HUN,1993,5229.233758084758,8924.260654116228,9386.791946903177
Hungary,HUN,1994,4961.096611314926,9392.771315054066,9480.219261188453
Hungary,HUN,1995,4884.215667214223,8841.683362327763,10310.550671038747
Hungary,HUN,1996,4831.2699438637255,8210.906461054006,11523.583687737128
Hungary,HUN,1997,4625.700494761351,8290.3949194286,10954.005518894064
Hungary,HUN,1998,4501.142608949417,8676.14767111284,11060.149156691636
Hungary,HUN,1999,4700.036019123817,8376.688241025466,11239.71444358279
Hungary,HUN,2000,4402.0215644261825,8069.645772940027,10987.971387932686
Hungary,HUN,2001,4194.012128912,7930.985998542137,12220.614369273031
Hungary,HUN,2002,4056.9368142028134,7646.197037807614,12366.151923959871
Hungary,HUN,2003,4162.358765407752,7317.995485511291,13631.271293817179
Hungary,HUN,2004,3957.2690597192013,7573.680349530354,13467.80040437018
Hungary,HUN,2005,3529.010843743804,8803.541680921078,13945.320244566727
Hungary,HUN,2006,3552.997382657121,9332.15189419352,13250.022095336119
Hungary,HUN,2007,3624.7533330007986,9359.667381351755,12419.914426496409
Hungary,HUN,2008,3532.217927341874,9118.967535702563,12292.083667083669
Hungary,HUN,2009,2983.9667536901297,8633.997221627675,10687.457464884026
Hungary,HUN,2010,3153.896200261912,8213.066496426918,11499.362009504384
Hungary,HUN,2011,3187.9021675424415,8635.298307008894,11028.221279281528
Hungary,HUN,2012,3077.197310421736,7998.67301266018,9874.262188265411
Hungary,HUN,2013,2702.555841976815,7897.554854701038,9233.413553992274
Hungary,HUN,2014,2679.3551024987255,8857.909151585925,8281.092413215707
Hungary,HUN,2015,2784.4227715279203,9385.059937951522,8908.433899463082
Hungary,HUN,2016,2615.247508458936,9345.491745114325,9572.667099571416
Hungary,HUN,2017,2679.456378211716,9948.150201606373,10209.80358510586
Hungary,HUN,2018,2621.9480792943973,10601.65209208076,9899.224007376391
Iceland,ISL,1965,395.94189625,29231.592861875,0
Iceland,ISL,1966,287.06030794871793,31031.585455333337,0
Iceland,ISL,1967,218.38294487309648,29804.784271065993,0
Iceland,ISL,1968,169.8858065,31346.56526165,0
Iceland,ISL,1969,118.58972821782177,28462.871301089108,0
Iceland,ISL,1970,78.48442789215686,28802.132379215687,0
Iceland,ISL,1971,53.139155507246386,30916.42380198068,0
Iceland,ISL,1972,37.830008619047625,32652.026473142858,0
Iceland,ISL,1973,23.525906572769955,37275.70290530517,0
Iceland,ISL,1974,18.672503425925928,34305.6790250463,0
Iceland,ISL,1975,12.415878577981651,31928.487505871566,0
Iceland,ISL,1976,12.515148727272729,31786.715928000005,0
Iceland,ISL,1977,11.298806936936936,32944.36187414415,0
Iceland,ISL,1978,9.479176875000002,34404.484103348215,0
Iceland,ISL,1979,811.1947127876108,33109.571019026545,0
Iceland,ISL,1980,1072.105275921053,30535.750494868425,0
Iceland,ISL,1981,1798.9090670129872,29416.72559900433,0
Iceland,ISL,1982,1663.3819978540773,26652.38434901288,0
Iceland,ISL,1983,2347.220314830508,25566.62195601695,0
Iceland,ISL,1984,3203.3138187866107,26342.54999121339,0
Iceland,ISL,1985,3382.3470850000003,25927.884514876037,0
Iceland,ISL,1986,3778.622938606558,26085.1218025,0
Iceland,ISL,1987,2977.2631435627536,27866.372025708504,0
Iceland,ISL,1988,2966.1760016400003,28781.62110828,0
Iceland,ISL,1989,3143.6190441666668,30543.069899007944,0
Iceland,ISL,1990,2963.356883254902,30773.413958627454,0
Iceland,ISL,1991,3021.4263530620156,28558.20521794574,0
Iceland,ISL,1992,2361.8153901538462,30539.850432423078,0
Iceland,ISL,1993,2411.8630960456276,31324.947184828903,0
Iceland,ISL,1994,2364.8603942264153,31495.317588415095,0
Iceland,ISL,1995,2750.626878992538,31331.466616753736,0
Iceland,ISL,1996,2704.474056222222,34748.12653455555,0
