Entity,Code,Year,
South Africa,ZAF,2006,14.81127
South Africa,ZAF,2007,13.91261
South Africa,ZAF,2008,13.18911
South Africa,ZAF,2009,14.7175
South Africa,ZAF,2010,17.06055
South Africa,ZAF,2011,17.45926
South Africa,ZAF,2012,18.83745
South Korea,KOR,1998,16.34336
South Korea,KOR,1999,16.86822
South Korea,KOR,2001,14.88977
South Korea,KOR,2002,14.78532
South Korea,KOR,2003,16.65148
South Korea,KOR,2004,17.05331
South Korea,KOR,2005,16.48927
South Korea,KOR,2006,16.18654
South Korea,KOR,2007,15.94777
South Korea,KOR,2008,18.18816
South Korea,KOR,2009,21.52777
South Sudan,SSD,2011,3.60448
Spain,ESP,1998,16.75813
Spain,ESP,1999,17.53044
Spain,ESP,2000,17.09758
Spain,ESP,2001,17.48642
Spain,ESP,2002,17.76286
Spain,ESP,2003,18.16935
Spain,ESP,2004,18.5236
Spain,ESP,2005,18.70023
Spain,ESP,2006,19.01719
Spain,ESP,2007,19.04052
Spain,ESP,2008,20.00161
Spain,ESP,2009,21.27629
Spain,ESP,2010,21.07273
Spain,ESP,2011,20.86306
Spain,ESP,2012,18.81992
Sri Lanka,LKA,2009,7.34843
Sri Lanka,LKA,2010,5.90962
Sri Lanka,LKA,2011,5.80979
Sri Lanka,LKA,2012,4.77955
Swaziland,SWZ,1999,8.31624
Swaziland,SWZ,2000,9.58282
Swaziland,SWZ,2001,8.8058
Swaziland,SWZ,2002,9.68926
Swaziland,SWZ,2003,11.18535
Swaziland,SWZ,2004,12.58326
Swaziland,SWZ,2005,14.82979
Swaziland,SWZ,2006,15.66936
Swaziland,SWZ,2008,12.33938
Swaziland,SWZ,2010,16.66829
Swaziland,SWZ,2011,18.84684
Sweden,SWE,1998,22.38859
Sweden,SWE,1999,21.33407
Sweden,SWE,2000,21.75482
Sweden,SWE,2001,20.67893
Sweden,SWE,2002,22.25691
Sweden,SWE,2003,21.84159
Sweden,SWE,2004,23.55072
Sweden,SWE,2005,23.60149
Sweden,SWE,2006,23.12511
Sweden,SWE,2007,23.68994
Sweden,SWE,2008,24.79804
Sweden,SWE,2009,26.77248
Sweden,SWE,2010,26.17976
Sweden,SWE,2011,25.72188
Switzerland,CHE,1998,21.63201
Switzerland,CHE,2009,21.90953
Switzerland,CHE,2010,21.98747
Switzerland,CHE,2011,23.43441
Switzerland,CHE,2012,24.49224
Syria,SYR,1998,9.85214
Syria,SYR,1999,11.11033
Syria,SYR,2000,12.53568
Syria,SYR,2002,13.10479
Syria,SYR,2007,17.66093
Syria,SYR,2009,17.59872
Syria,SYR,2012,19.31907
Tanzania,TZA,2004,14.48288
Tanzania,TZA,2005,12.56582
Tanzania,TZA,2006,9.77289
Tanzania,TZA,2007,12.03838
Tanzania,TZA,2008,8.94405
Tanzania,TZA,2009,8.28918
Thailand,THA,1998,12.79615
Thailand,THA,2000,17.81924
Thailand,THA,2001,16.84401
Thailand,THA,2004,14.37913
Thailand,THA,2008,20.13626
Thailand,THA,2009,23.49026
Thailand,THA,2010,19.40826
Thailand,THA,2011,34.32412
Thailand,THA,2012,29.4466
Togo,TGO,1998,9.2563
Togo,TGO,1999,7.88595
Togo,TGO,2000,11.64782
Togo,TGO,2001,10.92517
Togo,TGO,2002,10.58689
Togo,TGO,2003,11.10572
Togo,TGO,2004,8.49457
Togo,TGO,2005,7.91173
Togo,TGO,2006,6.65928
Togo,TGO,2007,8.60424
Togo,TGO,2008,8.58254
Togo,TGO,2009,10.36479
Togo,TGO,2010,11.20261
Togo,TGO,2011,10.783
Togo,TGO,2012,14.42343
Togo,TGO,2013,12.37714
Tonga,TON,2002,10.78242
Tonga,TON,2003,9.08262
Tonga,TON,2004,9.65381
Trinidad and Tobago,TTO,2000,10.41674
Trinidad and Tobago,TTO,2001,11.3619
Trinidad and Tobago,TTO,2002,15.4523
Trinidad and Tobago,TTO,2003,11.25691
Trinidad and Tobago,TTO,2007,8.58465
Trinidad and Tobago,TTO,2008,10.37808
Trinidad and Tobago,TTO,2009,15.11747
Tunisia,TUN,1999,14.1755
Tunisia,TUN,2000,13.96025
Tunisia,TUN,2001,14.4394
Tunisia,TUN,2002,13.99162
Tunisia,TUN,2003,18.37174
Tunisia,TUN,2004,19.15468
Tunisia,TUN,2005,18.72686
Tunisia,TUN,2008,17.2892
Uganda,UGA,2004,10.65814
Uganda,UGA,2009,7.19083
Uganda,UGA,2010,5.10486
Uganda,UGA,2011,6.73789
Uganda,UGA,2012,6.34193
Ukraine,UKR,2011,28.08619
Ukraine,UKR,2012,32.23838
United Arab Emirates,ARE,1998,5.9149
United Arab Emirates,ARE,2011,11.57056
United Arab Emirates,ARE,2012,10.40832
United Kingdom,GBR,1998,13.48708
United Kingdom,GBR,1999,13.2281
United Kingdom,GBR,2000,13.62631
United Kingdom,GBR,2001,14.11953
United Kingdom,GBR,2002,15.32414
United Kingdom,GBR,2003,17.25703
United Kingdom,GBR,2004,16.69289
United Kingdom,GBR,2005,17.79276
United Kingdom,GBR,2006,20.65659
United Kingdom,GBR,2007,21.8394
United Kingdom,GBR,2008,22.20666
United Kingdom,GBR,2009,23.13598
United Kingdom,GBR,2010,25.23767
United Kingdom,GBR,2011,25.13441
United States,USA,1998,16.53994
United States,USA,1999,17.03503
United States,USA,2000,18.34577
United States,USA,2001,19.90916
United States,USA,2002,20.29738
United States,USA,2003,20.38953
United States,USA,2004,20.7993
United States,USA,2005,19.64294
United States,USA,2006,20.94328
United States,USA,2007,21.18678
United States,USA,2008,21.77167
United States,USA,2009,21.79106
United States,USA,2010,22.09965
United States,USA,2011,20.89132
United States,USA,2012,20.55541
Uruguay,URY,1999,7.15132
Uruguay,URY,2000,7.2579
Uruguay,URY,2001,9.62925
Uruguay,URY,2002,6.98224
Uruguay,URY,2003,5.85263
Uruguay,URY,2004,7.3653
Uruguay,URY,2005,8.34322
Uruguay,URY,2006,8.75025
Vanuatu,VUT,1998,11.73944
Vanuatu,VUT,1999,11.26561
Vanuatu,VUT,2000,13.27087
Vanuatu,VUT,2001,12.93504
Vanuatu,VUT,2008,16.76755
Vanuatu,VUT,2009,16.19971
Venezuela,VEN,2006,8.01947
Venezuela,VEN,2007,9.06394
Venezuela,VEN,2009,17.90561
Vietnam,VNM,2008,17.7854
Vietnam,VNM,2010,25.34212
Vietnam,VNM,2012,23.77934
Yemen,YEM,2011,18.61486
Yemen,YEM,2013,1.40245
Zambia,ZMB,2000,6.22729
Zambia,ZMB,2004,7.80849
Zambia,ZMB,2005,4.62364
